"parameter","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f"
"alpha1",0.134799524711863,0.0323596424212669,0.0999015746155809,0.107489119579571,0.133074466340648,0.149202176608183,0.194111904434502,NA,1,0,1
"alpha2",-0.451383676389248,0.0405994996578298,-0.513326514660616,-0.48241516521969,-0.443691131665739,-0.425339434038872,-0.398674332189274,NA,1,0,1
"alpha3",0.213384023715526,0.0410671670926526,0.155320743620819,0.178535618909172,0.222923026637684,0.240414101771646,0.268633781439177,NA,1,0,1
"alpha4",-0.304110343173405,0.0458425634413585,-0.373513923403991,-0.326094762596337,-0.302165424370822,-0.292924582625978,-0.221638481480268,NA,1,0,1
"alpha5",10.013080037462,0.0484387863294925,9.93468942692838,9.97786802907597,10.0236895986998,10.0389535948525,10.0813898653134,NA,1,0,1
"alpha6",5.12792975895071,0.238061763860241,4.72158873749256,5.02414529281214,5.17125332253264,5.28603657717067,5.41909964062889,NA,1,0,1
"beta1w",-0.00462931270440312,0.000155150196549464,-0.00484978979297408,-0.00476258623782479,-0.00461815609032518,-0.00448295253951154,-0.00445747846962056,NA,1,0,1
"beta21",1.03779711355276,0.0951228207321084,0.886676395778831,1.00365068823723,1.03777222347468,1.10510365534626,1.16215057035726,NA,1,0,1
"beta31",-0.868805800111311,0.136585598438147,-1.00596777797321,-0.970910824982987,-0.907379570973479,-0.809002840377759,-0.625853097288677,NA,1,0,1
"beta32",0.81927501244061,0.0689574586668792,0.697206237939139,0.794739863882296,0.814019310173104,0.868066494437467,0.911273169681934,NA,1,0,1
"beta41",0.760076414928766,0.0496071629664877,0.684320888363619,0.712937575965746,0.778912403948545,0.801300487345827,0.807133308315708,NA,1,0,1
"beta42",-0.649814293034802,0.0636041138374015,-0.765738528185916,-0.669774552938915,-0.643303986071519,-0.617492845947681,-0.563889405451667,NA,1,0,1
"beta43",1.18788881746069,0.0801560221278611,1.09890281175035,1.11676595492427,1.17182695494704,1.24896019937588,1.31275384389374,NA,1,0,1
"beta51",2.25347115805769,0.112147150578804,2.06130868531994,2.22096598039923,2.25959625333899,2.31895365216304,2.41667567499664,NA,1,0,1
"beta52",-1.43486713803823,0.0650836159402035,-1.53648465688326,-1.46808204194132,-1.4410828612637,-1.38500775589011,-1.33890916777167,NA,1,0,1
"beta53",0.951526428324888,0.0682580604596125,0.842595633263972,0.911670066213995,0.959440830861382,0.998578763682829,1.04881473582614,NA,1,0,1
"beta54",-1.05768508981269,0.102052048269771,-1.22158452138867,-1.10671892993048,-1.05541723878555,-1.01519918494161,-0.911329893336706,NA,1,0,1
"beta61",1.05600851684053,0.250561824758991,0.708747097851333,0.879805182257418,1.01672946621398,1.24378943860681,1.44767464337264,NA,1,0,1
"beta62",0.513801686884383,0.090269941448869,0.378897029510393,0.451500169969728,0.518658448649153,0.600632551638543,0.608464048755796,NA,1,0,1
"beta63",-1.28348165557138,0.125140608191287,-1.47303111507384,-1.38551887977725,-1.26951571839643,-1.19805231215551,-1.11787364612035,NA,1,0,1
"beta64",1.06115297651179,0.138946486808602,0.840717012142572,0.968936425735942,1.08938314992332,1.16158397279194,1.23463009722164,NA,1,0,1
"beta65",0.482821270636933,0.0190865528677449,0.455082489178606,0.470615740937862,0.481967418954893,0.493073248574551,0.512299510265458,NA,1,0,1
"sigma5",2.96705095033649,0.0304974249001437,2.91748757968921,2.96199592989259,2.96731198043917,2.98155951252604,3.01061258847602,NA,1,0,1
"sigma6",3.98435355358662,0.026836947653994,3.93436857083329,3.97565289049093,3.99368653348857,4.00069143824448,4.01282179732404,NA,1,0,1
"tau5",0.11362514314495,0.00234792476945913,0.110329982775809,0.11249095404615,0.113572604586963,0.113980833859465,0.117485053979896,NA,1,0,1
"tau6",0.0629996121766191,0.000856133658721792,0.0621012380452083,0.0624784976078909,0.062697778119897,0.0632678595115848,0.0646035930063806,NA,1,0,1
"nr_int_1",-0.290655745734867,0.0196898059160276,-0.311879670134211,-0.303834771240519,-0.301184335756786,-0.272401503347354,-0.260693733869723,NA,1,0,1
"nr_int_2",0.553423609056443,0.0471960669527176,0.482196834288355,0.532197434076973,0.553133381994611,0.592753669295081,0.612999730774695,NA,1,0,1
"nr_int_3",-2.15215493160446,0.0459531388409161,-2.23962490238622,-2.16388069273807,-2.14313034946287,-2.12276932398567,-2.10070687732757,NA,1,0,1
"nr_int_4",-1.81125673088642,0.0422308160874665,-1.87895610789846,-1.83637193206864,-1.79731790318004,-1.77603861023621,-1.7697707318956,NA,1,0,1
"nr_int_5",-2.09323008356118,0.0541867663138032,-2.16318037301975,-2.1461160576831,-2.07666724971841,-2.05411601502197,-2.02336089009355,NA,1,0,1
"nr_int_6",-2.27630435696645,0.0304064733677419,-2.32070145877418,-2.29344976129415,-2.27392005557116,-2.25597309083101,-2.23454859883484,NA,1,0,1
"T1_imputed_total",268825,10563.3867149172,252561.25,261270,269690,278042.5,280642.75,NA,1,0,1
"T2_imputed_total",1353453,13655.693196124,1323654.75,1355587.5,1356835,1360107.5,1362630.75,NA,1,0,1
"T3_imputed_total",2058996,8633.44169816161,2046732,2054782.5,2056900,2066985,2071082.75,NA,1,0,1
"T4_imputed_total",1836912,28599.9952602949,1785158,1829117.5,1837665,1854327.5,1873857.25,NA,1,0,1
"T5_imputed_total",32142753.1684401,39373.6844631625,32075245.3792834,32123555.4542419,32145759.1548531,32157856.1159195,32203246.34683,NA,1,0,1
"T6_imputed_total",32977833.5718737,116760.314555827,32829589.4676265,32883868.1350921,32985751.663021,33049442.9437708,33169759.0695933,NA,1,0,1
"deviance",116099.063780635,84.8409332107854,115990.190127267,116036.824486323,116108.453502232,116146.459538409,116227.905640555,NA,1,0,1
