"parameter","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f"
"alpha1",0.117190098265499,0.108979823005309,-0.0902722759703689,0.040948996059089,0.114843948686704,0.193759038560853,0.329928781261846,1.06016189600521,33,1,0.859333333333333
"alpha2",-0.424059799903734,0.0539459177169792,-0.526969343820299,-0.461007454941401,-0.423825958984273,-0.387217975607665,-0.317805884838186,1.0181148363755,90,0,1
"alpha3",0.216797586880941,0.0423195058344063,0.135891445739198,0.188310285764945,0.216927601650291,0.243842830062752,0.301983910329779,1.00143799554836,2884,0,1
"alpha4",-0.342531858378017,0.0691795309746567,-0.473111053414445,-0.390279900142826,-0.345129335741239,-0.295495026576996,-0.200749170289126,1.00495583692598,364,0,1
"alpha5",10.0380106475228,0.0990427476775265,9.84130807228007,9.97346119560389,10.0388684449989,10.100667832609,10.240226624206,1.0028388081188,769,0,1
"alpha6",5.085705656313,0.251531128028995,4.5711487539632,4.91654206687058,5.08624901471652,5.25862371811457,5.57200855465204,0.999917453063876,3000,0,1
"beta1w",-0.004677495585209,0.000295331891731769,-0.00521526624239715,-0.00488830897369515,-0.00468393245560428,-0.0044697653107329,-0.00410405020082515,1.13639090216189,16,0,1
"beta21",1.02278404958938,0.118881653397285,0.78410367226613,0.943252217473767,1.02090411020527,1.10201914705737,1.26436902596392,1.00354586516653,773,0,1
"beta31",-0.965382641129856,0.141916746535735,-1.23529534557107,-1.059279102578,-0.969529346617359,-0.873366508253651,-0.672199763768941,1.01516740162,218,0,1
"beta32",0.880869884585057,0.0741483601412234,0.733675140987811,0.831968559965475,0.883134491729821,0.929771047976399,1.02742272228671,1.00299445077485,469,0,1
"beta41",0.704066435366343,0.177143220697622,0.352496029719269,0.588050795718245,0.70463582964812,0.825530668198497,1.05192334700337,1.0032916490593,442,0,0.999666666666667
"beta42",-0.621784881057801,0.0906854278113074,-0.797272496274773,-0.685859849027431,-0.622320351699017,-0.559148388104396,-0.44754695127808,1.01714682422214,94,0,1
"beta43",1.20771572595234,0.0905609862656628,1.02654057178974,1.14713522715354,1.20902685368065,1.26765491784968,1.38454938515074,1.01118224356025,161,0,1
"beta51",2.23454899488412,0.188895973382083,1.8725454292974,2.10916484051992,2.23358886744737,2.36231973661903,2.61081108137976,1.00055174185752,3000,0,1
"beta52",-1.50101332004393,0.116468581102926,-1.72953164547726,-1.57920294906467,-1.50287942447255,-1.4239831234923,-1.26823958183162,1.00736796334249,204,0,1
"beta53",1.00982642833803,0.108342886170366,0.794564145158595,0.936477735568426,1.01199163882718,1.08644320960834,1.21769759364837,1.00101698513469,1180,0,1
"beta54",-1.13225664349778,0.120231122493427,-1.36589427405618,-1.21569332040647,-1.13236005131009,-1.05018887071241,-0.89608318277111,0.999733315270243,3000,0,1
"beta61",0.882213707427927,0.286990155064433,0.285817014225927,0.693352905623009,0.885056286045718,1.07477059188311,1.44274716945832,1.00276378463573,3000,0,0.998
"beta62",0.500790643307813,0.157304800130096,0.192498709126593,0.391854923797047,0.502021308277724,0.608113143932401,0.812096866589971,1.00412625378493,3000,0,1
"beta63",-1.25832746589955,0.156849301660902,-1.56176387894578,-1.36542312359028,-1.25942109185245,-1.15181179980764,-0.954244749882462,0.999837585076566,3000,0,1
"beta64",1.01623534611857,0.169877149525429,0.693445481533189,0.897215233262128,1.01454597839181,1.12765631334406,1.35888242740618,1.00023642828415,3000,0,1
"beta65",0.492468099769052,0.022223114383255,0.449305282049906,0.477728012512985,0.492570738146427,0.507195764717288,0.537761128182001,1.00057316577685,2851,0,1
"sigma5",2.95177224133059,0.034586835276649,2.88413561324618,2.92751972782548,2.95201703990749,2.97526475379026,3.02089000764965,1.01032856841612,151,0,1
"sigma6",3.97767694186394,0.0426801862627383,3.89577682234906,3.94755447448228,3.97694180332538,4.00700186451727,4.06235210147403,1.0018079826179,1540,0,1
"tau5",0.114818838094811,0.00269147846902456,0.109579717097001,0.112966263743329,0.114752532846741,0.116681052863566,0.120217764208801,1.01058528670156,150,0,1
"tau6",0.0632252884934311,0.00135577819379244,0.0605961279959624,0.0622817649205818,0.0632268475131929,0.0641717283543424,0.065888839910102,1.00193451656676,1447,0,1
"nr_int_1",-0.0658739420922366,0.128792768528663,-0.312561352997012,-0.150477462863507,-0.0714900102895564,0.0240684697769113,0.195561421673828,0.999958138295567,3000,1,0.687666666666667
"nr_int_2",0.548457949957579,0.26465143584405,-0.0358639792887763,0.37685377712641,0.582899365309121,0.744894724764457,1.00114512953074,1.02117294337055,143,1,0.965666666666667
"nr_int_3",-2.0591974979433,0.145042496129057,-2.3589767100724,-2.15875286536041,-2.05282054855075,-1.95810957141709,-1.79038990243231,1.01721878198551,121,0,1
"nr_int_4",-1.74196682748029,0.105956124707866,-1.93648986021695,-1.81742461135674,-1.74159841204553,-1.666497916809,-1.54050629945137,1.10395497845928,20,0,1
"nr_int_5",-2.20576099066701,0.122237660538182,-2.43877574886161,-2.29321190656167,-2.20245338366515,-2.11722163832981,-1.96914873628567,1.08170849603228,25,0,1
"nr_int_6",-2.3715051832015,0.131233366093653,-2.62193389420349,-2.45826294610357,-2.37330078522731,-2.2810159007817,-2.11828476577928,1.04883469870306,36,0,1
"T1_imputed_total",265989.47,11760.0311619518,242669,257827.5,266030,273982.5,288851,1.01193888767768,129,0,1
"T2_imputed_total",1372981.02,32856.3361170101,1312837.25,1349135,1371575,1395352.5,1439043.25,1.03112888051814,54,0,1
"T3_imputed_total",2060539.34333333,14379.480863094,2032739.75,2050427.5,2060500,2070370,2088612,1.00220585943695,3000,0,1
"T4_imputed_total",1829486.38,23356.3871300519,1784339.75,1813707.5,1829400,1844867.5,1875463,0.999812191642082,3000,0,1
"T5_imputed_total",32094558.1517183,61493.8298034634,31978953.0397725,32049645.7100085,32094722.605137,32136239.4599974,32213770.8896804,1.00193011652183,677,0,1
"T6_imputed_total",33074761.2121392,125795.516474847,32832123.0212605,32991728.55328,33073764.4779397,33160287.7710554,33317858.2971487,1.00019851705558,3000,0,1
"deviance",116034.305588416,129.476061028015,115772.217407781,115949.772347975,116037.008388171,116123.044882324,116278.163977732,1.00456173955432,380,0,1
