"parameter","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f"
"alpha1",0.0709464671597804,0.139285444854866,-0.180050454526198,-0.0346415914134848,0.0634941244382473,0.175239112321633,0.356029336150061,1.00604429617603,1265,1,0.666
"alpha2",-0.535081034221426,0.0509992555520627,-0.638089577369604,-0.568317033269821,-0.534960589207625,-0.500452344805939,-0.43765074920354,1.17687736716942,13,0,1
"alpha3",0.234579692076356,0.0394057985520983,0.158544994654644,0.207617030590434,0.235131996805327,0.260780585685775,0.314785758687495,1.01065438541143,153,0,1
"alpha4",-0.303982505261585,0.0675675839631766,-0.440496879275104,-0.34880736527636,-0.304924358477148,-0.257589193420173,-0.176511767454629,1.0010858631191,1224,0,1
"alpha5",9.9687614813136,0.0989285931744336,9.77964249444932,9.90240303079777,9.96867083386806,10.0368956571813,10.1599694879273,1.06737781829996,29,0,1
"alpha6",4.62769466744735,0.242472202564872,4.15805762279575,4.46705860882253,4.62215258395324,4.79079916160254,5.10591003207704,0.999728655121689,1500,0,1
"beta1w",-0.00467880430727314,0.000392121379893731,-0.00544853385662468,-0.00496039255629797,-0.00466605353352609,-0.00437778704286674,-0.00401623385510919,1.03372380079797,363,0,1
"beta21",1.20606616610965,0.12393108141281,0.969550583042487,1.12155794138755,1.20131168275738,1.28811969515187,1.45860654801562,1.00041337950562,1500,0,1
"beta31",-1.13025742539025,0.152225396432418,-1.44631943571785,-1.22884043291508,-1.12493339457818,-1.02249241657472,-0.854816204167069,1.00174444411295,968,0,1
"beta32",1.03131975023634,0.0769607732798603,0.880995224857022,0.979352572095794,1.03144418767922,1.08001182053811,1.19203617166273,1.00198233140844,573,0,1
"beta41",0.519185129109291,0.200047970778132,0.153811862601329,0.377365207665994,0.509731372480129,0.652857184766086,0.928918989474992,1.01158042338487,1500,0,0.998
"beta42",-0.486685527199993,0.0905142720404302,-0.666369461898742,-0.546849205728032,-0.484706157991436,-0.426462004911459,-0.317364120110209,1.00507917881374,693,0,1
"beta43",1.04170136157328,0.0904679573732655,0.874425315436326,0.978470309178544,1.03672718986959,1.10183838248779,1.23447176710715,0.999991921717484,1500,0,1
"beta51",1.68141460565625,0.191802363498377,1.3299685787692,1.55194654291821,1.67923622633118,1.80660281351384,2.05302743007717,1.00227793903191,572,0,1
"beta52",-1.43470047556835,0.122381911208209,-1.66821547755808,-1.51509406479718,-1.43181715400445,-1.35357584965559,-1.20213339687792,1.18606967490743,12,0,1
"beta53",1.13316239298789,0.111535717702513,0.909336485998829,1.06141187692169,1.12911212260318,1.20679637065316,1.35156987599056,1.00479843837613,284,0,1
"beta54",-1.17088329930252,0.11548416211009,-1.38956228397103,-1.25036483136635,-1.1714038575876,-1.09596184353438,-0.936717211787403,1.00537330542861,257,0,1
