"parameter","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f"
"beta43",1.10882485832582,0.0811220056970158,0.949479367651366,1.05214338002692,1.10829843432851,1.16395079915148,1.27203111125178,1.00690164630832,205,0,1
"beta51",2.15888059773711,0.170026069583502,1.83246847094355,2.04140440975952,2.16165028181297,2.27635862967065,2.49336145427808,1.00277291218939,519,0,1
"beta52",-1.70066131973189,0.112807648741664,-1.9213087482772,-1.77910315874261,-1.70252541194492,-1.62460513694615,-1.47531277695698,1.07098545926666,27,0,1
"beta53",1.11978941114285,0.101333116133389,0.91204362821186,1.05050916030402,1.12498361743028,1.18963538544389,1.30825010166581,1.03363949452994,70,0,1
"beta54",-1.04434237693791,0.11755933268,-1.27217974797741,-1.12619939141367,-1.04532817596335,-0.963568100412927,-0.808492742994888,1.00266242184561,1500,0,1
"beta61",1.19981590174201,0.306681249966032,0.53055587113294,1.01435277547205,1.19766728662933,1.41579542834816,1.75675253017465,1.00856188020187,202,0,1
"beta62",0.184200723212538,0.164234167051294,-0.130012396453527,0.0699404668988508,0.186734014601255,0.295600679172795,0.504649741865394,1.00410766591852,348,1,0.874666666666667
"beta63",-0.999577494963501,0.152757190738041,-1.29234128419539,-1.1030400077408,-0.996929275576435,-0.902685979685425,-0.683249844172457,1.00187612100806,1500,0,1
"beta64",0.856851684964318,0.165684649075875,0.525975620924291,0.746770567446678,0.856667384553147,0.966352568438347,1.18067606680554,1.00030033180784,1500,0,1
"beta65",0.495426671367726,0.0224029738917722,0.453331016258461,0.479969527453884,0.495523883548372,0.510673032090849,0.538637929279607,1.00024270512065,1500,0,1
"sigma5",2.93221390383985,0.0316513981795778,2.86913016659085,2.91077290110292,2.93122275254432,2.95414547131305,2.99369506642273,1.00907581487198,161,0,1
"sigma6",4.03372747529697,0.0394382452201358,3.95611753311702,4.00784414558216,4.03248753909427,4.05955858851127,4.11107133918274,1.00037579003054,1500,0,1
"tau5",0.116348415649636,0.0025133428212592,0.111579619717917,0.114587236326514,0.11638643186723,0.118027539596202,0.121478525623208,1.00911559634917,161,0,1
"tau6",0.0614768233422259,0.00120297939075221,0.059168422294445,0.0606795529871776,0.0614970003212286,0.0622555897941082,0.0638942461208795,1.00038576887849,1500,0,1
"nr_int_1",-0.265282724901576,0.165583727050887,-0.601579693010255,-0.363132071381022,-0.26945753875031,-0.170956597439796,0.0801972042738343,1.11184149302776,21,1,0.938
"nr_int_2",0.389219573587595,0.263001478619625,-0.232943312563094,0.229715435215437,0.393056506080274,0.581049277100568,0.855864979039894,1.58983346829337,6,1,0.916666666666667
"nr_int_3",-2.24552617749747,0.159409512324321,-2.56180947346833,-2.36569347256747,-2.2371715815921,-2.12621019295223,-1.96165039879621,1.04934996696898,38,0,1
"nr_int_4",-1.93150707300397,0.112311350270037,-2.17321659327476,-2.00647162230075,-1.92416195027753,-1.85019481735067,-1.74016209966166,1.22810988612709,11,0,1
"nr_int_5",-2.05921650986464,0.119169599991136,-2.28511981705104,-2.14314367232208,-2.05855553406329,-1.97842741295166,-1.83418546602423,1.00426043268869,520,0,1
"nr_int_6",-2.23020773758145,0.122985050470996,-2.478275714581,-2.31004724337594,-2.22591658594467,-2.14215076401501,-2.01268089158078,1.01433013367964,119,0,1
"T1_imputed_total",261597.806666667,9990.5867397712,241417.5,254762.5,261550,268422.5,280070,0.999748365182022,1500,0,1
"T2_imputed_total",1350108.14,27678.2884244517,1299575,1331197.5,1348395,1366840,1409832,1.43447165599754,7,0,1
"T3_imputed_total",2068773.04,12783.1773870116,2043758,2060097.5,2068710,2077367.5,2094420.5,1.00103500433565,993,0,1
"T4_imputed_total",1931159.48666667,22754.3451781445,1887400.75,1915692.5,1931010,1946182.5,1976719.75,0.999417490767211,1500,0,1
"T5_imputed_total",32450120.8797862,62589.7491438186,32326399.1854229,32407884.1337433,32450709.0283193,32489813.439177,32576871.8393152,1.00010191984982,1500,0,1
"T6_imputed_total",33663665.20791,114388.825488152,33436256.2390008,33586829.1223551,33665650.2750964,33741933.8958522,33877503.5969853,1.00518945328448,317,0,1
"deviance",118175.341741113,128.115979655167,117918.958498471,118091.401500004,118177.089989624,118259.447198538,118421.828589187,1.11363603798468,18,0,1
