"parameter","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f"
"beta64",0.495647946319471,0.174390974663125,0.149884328641526,0.388240433151403,0.498613452528889,0.61283325125111,0.832747935794661,1.00937916555998,173,0,0.996666666666667
"beta65",0.452457763916238,0.0226117243304311,0.409202853457959,0.436191906523475,0.452436083717458,0.468493626905196,0.495799331545658,1.00279456615752,442,0,1
"sigma5",2.94110870164853,0.0326969935722908,2.88119615968235,2.91868015900899,2.93975668057535,2.96293991405051,3.00712715869508,1.01351817140842,118,0,1
"sigma6",4.01395372522942,0.0433735528456991,3.92850880709693,3.98511059018636,4.01200849417535,4.04248338457613,4.10082725868182,1.01974550692512,80,0,1
"tau5",0.115648083797118,0.00256589190949399,0.110585054655454,0.113908022321441,0.115711687722582,0.117388888037984,0.12046318865326,1.01419192745387,116,0,1
"tau6",0.0620879400317743,0.00134148318992553,0.0594644010656087,0.06119324908905,0.0621264177136726,0.0629679050257242,0.064795456638544,1.01994490433454,80,0,1
"nr_int_1",-0.406393275012209,0.147097808691582,-0.661176569926806,-0.507791391957432,-0.415320629631207,-0.328221519383012,-0.0604827785029196,1.03453143039681,379,0,0.984666666666667
"nr_int_2",0.303486864768597,0.255341630179316,-0.195515743352436,0.13972187171423,0.303382176021492,0.47959134126386,0.787905643686813,1.07251246125823,37,1,0.880666666666667
"nr_int_3",-1.94316904720553,0.153016248092379,-2.23405792899499,-2.05160114865735,-1.93796870150915,-1.83654613590809,-1.66012099510141,0.999490211053348,1500,0,1
"nr_int_4",-1.87869761545938,0.119332011382827,-2.09476049167091,-1.96613756676403,-1.87377716542018,-1.79552480437143,-1.66285427734283,1.00229758133903,578,0,1
"nr_int_5",-1.99040911722588,0.126748101146014,-2.23671402912377,-2.07707911450247,-1.98573612335124,-1.90537190985045,-1.73849641016626,1.00378437685759,361,0,1
"nr_int_6",-2.2293008195314,0.137118903478499,-2.52716304354932,-2.31269630382473,-2.21748732680653,-2.13405831269716,-1.99699254152018,1.06648281979697,28,0,1
"T1_imputed_total",268228.146666667,10990.8576856828,246799.5,261060,267925,275122.5,291651.5,1.02617014798965,63,0,1
"T2_imputed_total",1348646.4,28332.8868165054,1289504,1330057.5,1350210,1368145,1398935.5,1.07565274707016,31,0,1
"T3_imputed_total",2008913.96,13536.9728401213,1981849.25,1999972.5,2009295,2017792.5,2035524,0.999883974657999,1500,0,1
"T4_imputed_total",1802879.9,23480.9032918867,1757236.5,1786840,1802735,1818135,1848656.5,1.00181462163809,1322,0,1
"T5_imputed_total",31620254.5780843,53994.9668103369,31518268.4492238,31583145.4347629,31620207.1882661,31656658.4979356,31724024.440671,1.00120662746476,1500,0,1
"T6_imputed_total",32658473.2504809,119096.164006051,32418226.813372,32580546.0278465,32661026.9526883,32740619.6520914,32884397.063478,1.0092143760361,162,0,1
"deviance",115827.250510411,142.849619888292,115542.328131965,115733.213362176,115824.138259743,115926.52368341,116098.792994061,0.999764696890897,1500,0,1
