"parameter","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f"
"alpha1",0.310903671177265,0.121746756396089,0.0699931891586316,0.230484310189718,0.315435376342336,0.387387881409716,0.560645631631232,1.16906513548692,14,0,0.995333333333333
"alpha2",-0.556697988161119,0.0446506041915706,-0.643869523924052,-0.588376357589197,-0.55565171372018,-0.526343135388227,-0.47008775700812,1.01410852557671,227,0,1
"alpha3",0.25039864899411,0.0403654671263688,0.172774756682731,0.22390559494885,0.250359552347954,0.277075080700994,0.332501311194233,1.01255861504234,210,0,1
"alpha4",-0.410845598966085,0.0674520397058279,-0.530982430069526,-0.462783037972116,-0.413696884097159,-0.367047342593277,-0.27596928356767,1.00435990975908,378,0,1
"alpha5",9.98161566606315,0.0925654678604373,9.79456396257627,9.92487581887768,9.98151644061846,10.0403775813654,10.1612865289681,1.00176154502066,863,0,1
"alpha6",4.8611358429242,0.234415311565473,4.42442417953685,4.69977975792083,4.86024690758915,5.01410384549853,5.32900213761766,0.999399200151056,1500,0,1
"beta1w",-0.00540740202687345,0.00034450721089406,-0.00614758444967595,-0.00562414752011665,-0.0054137309483631,-0.00518596877011975,-0.00471178391210355,1.40999197416814,7,0,1
"beta21",1.22954852068809,0.112478234243718,1.01292461995098,1.1531110791999,1.22781942636267,1.30180858420855,1.44640894016263,1.00582274821707,626,0,1
"beta31",-0.820513325088781,0.134672400826387,-1.0965889887667,-0.909633672177882,-0.814268742093701,-0.727432526362883,-0.582263855072689,1.01432128821021,124,0,1
"beta32",0.823302431958331,0.0709973665612472,0.694376411124229,0.773872592426138,0.821497777305283,0.867963462515437,0.964487625710549,1.00467628188829,581,0,1
"beta41",0.589786564654575,0.184762076537288,0.240861896842756,0.469693321621051,0.588628656857555,0.712317909996298,0.948606768000616,1.0152034266303,154,0,0.999333333333333
"beta42",-0.514099367877402,0.0928057173001701,-0.703042055619687,-0.573843421924083,-0.514239063561719,-0.451380236642363,-0.344312746428359,1.00230134667973,744,0,1
"beta43",1.28036778246731,0.0877437614569955,1.1048079766411,1.22151561187681,1.28179051964605,1.34115911197318,1.44655168573666,1.01537475442524,120,0,1
"beta51",1.88862783837553,0.188467540936171,1.50883460215516,1.7596402398217,1.88298355864408,2.02268069110632,2.26206664218025,1.01482865651504,110,0,1
"beta52",-1.4058537161747,0.112932956921281,-1.62534522239494,-1.4845475988729,-1.40741460788173,-1.33170607438597,-1.18034850934957,1.00651152926776,419,0,1
"beta53",1.03831343845039,0.106818110857709,0.828400743316864,0.965938639973847,1.037411626758,1.11261643302769,1.24120434366896,0.999818150055697,1500,0,1
"beta54",-1.03302260581742,0.113186041092841,-1.24402478098726,-1.1109458980233,-1.03790476288996,-0.95732264862883,-0.797178554515523,1.00006749142619,1500,0,1
"beta61",0.924906389038549,0.267620131221799,0.37243489026137,0.745818422413799,0.92826016364175,1.10774273644941,1.44019257400367,1.0144218260258,162,0,1
"beta62",0.524446632744507,0.147562839085655,0.224858574481521,0.427555742853747,0.525726873660833,0.620431688883563,0.812383637625143,0.999377912297959,1500,0,0.999333333333333
"beta63",-1.0550123784895,0.151464133919777,-1.35300874211137,-1.15671191339352,-1.0506176444498,-0.954900470970803,-0.753924406056296,1.00242791708224,1500,0,1
"beta64",0.78912700539148,0.167326931038984,0.465147399669147,0.678063800112319,0.790861805140942,0.901962814832342,1.11051388430814,0.99938182162488,1500,0,1
"beta65",0.50772813749109,0.0205481158751018,0.467961999544942,0.493288981141653,0.50834394556759,0.521179647765373,0.547984090909768,0.999378112596407,1500,0,1
"sigma5",3.0092782738425,0.0329374962015875,2.94487354086369,2.98716179509281,3.0084928209639,3.03125457934092,3.07461618740682,1.01129851277465,150,0,1
"sigma6",3.96179865404413,0.040161003795257,3.88046929467693,3.93506535869124,3.96203917160481,3.98885720621027,4.04161006569554,1.00527354365631,261,0,1
"tau5",0.110466707983652,0.00242087315145505,0.105783561627916,0.108831640981095,0.110484674648063,0.112068228702162,0.115309927747508,1.01178336920279,147,0,1
"tau6",0.0637307585917759,0.00129326524388024,0.0612196975384201,0.0628496730065609,0.0637033791395707,0.0645797115307637,0.0664096972561327,1.00529883107484,261,0,1
"nr_int_1",-0.0659267697659009,0.119768908505971,-0.312079362538685,-0.149473490595316,-0.0697182167164316,0.0121983408462072,0.14983352727181,1.00732179903429,534,1,0.710666666666667
"nr_int_2",0.816752147667032,0.190625547906774,0.41822445257226,0.708535452979504,0.820441438585208,0.929135504934073,1.19971485301272,1.04227288063552,73,0,1
"nr_int_3",-1.97246042006414,0.144396936461236,-2.23451119112658,-2.07163941763467,-1.97873356239063,-1.87959666996207,-1.63241890380224,1.32419852301469,8,0,1
"nr_int_4",-1.8643476021092,0.109820535296082,-2.05340666897711,-1.94997751941732,-1.86125553982047,-1.78836417995792,-1.65904123896622,1.00881730095636,175,0,1
"nr_int_5",-2.21516944686026,0.105753556994341,-2.43175957979998,-2.28116690552633,-2.21293380862407,-2.14816752287264,-2.00827075536481,1.04243327328996,115,0,1
"nr_int_6",-2.43616980467573,0.141465379257157,-2.69898681593366,-2.53948732111865,-2.42972205718044,-2.34149062864493,-2.15363710145837,1.69878252316609,5,0,1
"T1_imputed_total",262403.233333333,11708.5234178342,239559,254592.5,262885,270175,284979,1.04981168829699,37,0,1
"T2_imputed_total",1342935.97333333,25089.5584473171,1289985,1326575,1342645,1359630,1392189.5,1.03673437620445,222,0,1
"T3_imputed_total",2139846.71333333,14094.7126214197,2111918.75,2130132.5,2139990,2149755,2166949.25,1.00719398867338,333,0,1
"T4_imputed_total",1889486.3,23328.8450946956,1843500.25,1873897.5,1890170,1904680,1935556.5,1.00281769687401,824,0,1
"T5_imputed_total",33387857.3126601,64915.1105970536,33260068.6803697,33345060.7042773,33389090.1268243,33431665.4030525,33516632.3959817,1.0238126832414,74,0,1
