"parameter","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f"
"alpha1",0.135165527195411,0.108676650825041,-0.0677098983560415,0.0562841532114909,0.132747490551543,0.205796852049196,0.363836309137391,1.09224397120505,22,1,0.896
"alpha2",-0.448855370284335,0.0483434030628123,-0.545907820583274,-0.479802653918249,-0.449044632444449,-0.416165101311594,-0.352335386017269,1.28737534887393,9,0,1
"alpha3",0.191297842474981,0.0408948437763454,0.113766628236536,0.163431486844981,0.190972891858224,0.220367662279751,0.269833413914404,1.00843894862266,328,0,1
"alpha4",-0.350285973392356,0.0659289467631702,-0.482171896344254,-0.396472184711627,-0.34886701201693,-0.30359334339939,-0.2213513236912,0.999884008487237,1500,0,1
"alpha5",10.2326052161002,0.0983615362151279,10.0490373004357,10.1632241306582,10.2321804492796,10.2978819578273,10.428140762657,1.09118930378219,22,0,1
"alpha6",5.00001590541995,0.252932747860751,4.50311713815275,4.8219040137209,5.00286047654551,5.17624311286218,5.48761869242792,1.006637072263,217,0,1
"beta1w",-0.00479731237933756,0.000337219748299126,-0.00544849917912195,-0.00505696209173648,-0.00476088733149822,-0.00453096776313196,-0.00423913860644599,1.04624639101582,38,0,1
"beta21",1.23621181235254,0.12216207338997,1.00713170313607,1.1558363210583,1.2320893184038,1.31535096893381,1.48836320141007,1.01482958148031,118,0,1
"beta31",-0.760350147417283,0.136582928671138,-1.02522881025223,-0.855952097486216,-0.763204370278854,-0.666682168285672,-0.506444125103757,1.05429109831587,33,0,1
"beta32",0.895665351172597,0.0774134187307224,0.746268967059444,0.841660250921787,0.892631042683832,0.946420939012089,1.04386069235156,1.04403694770116,40,0,1
"beta41",0.617098870287624,0.177982402810777,0.266671057403107,0.499354996236005,0.616697982165294,0.734798759555692,0.966982820937808,1.00655054816608,1500,0,1
"beta42",-0.535452417119406,0.088823615428329,-0.710470212058469,-0.593985487068623,-0.535259708660286,-0.47754405833447,-0.363301627028237,1.0198761757566,83,0,1
"beta43",1.2244257838765,0.0879998060049826,1.0549264565208,1.16191558123058,1.22626685234482,1.28212947313624,1.40010838263265,1.00698986159549,207,0,1
"beta51",1.80190624081041,0.194915983485629,1.43161800976351,1.66993502093881,1.79935008382416,1.92599826999208,2.19728554751696,1.00862416835013,169,0,1
"beta52",-1.64012972635349,0.109947542360517,-1.85748571118815,-1.71153738445161,-1.6426848894917,-1.56617795822409,-1.42505499725696,1.1886787456006,12,0,1
"beta53",0.850508238477685,0.111040468487663,0.634030092845239,0.777744773080547,0.851074084786654,0.925745658030574,1.06509436246874,1.00334035090589,468,0,1
"beta54",-1.11169451235381,0.116545541308926,-1.33771701937154,-1.18559152540363,-1.11239256923797,-1.03477896996356,-0.877603081126282,1.02754706967695,61,0,1
"beta61",1.2407632238285,0.300011695651634,0.651024602309172,1.04596952121808,1.23780148418305,1.44115713388948,1.84086908885326,1.00132601080565,766,0,1
"beta62",0.501872331127929,0.158213475739475,0.179455639237388,0.398581459059827,0.503318688511144,0.60864013297063,0.799300520128539,1.06342098168455,30,0,0.998666666666667
"beta63",-1.15011550163999,0.153999789134613,-1.46468041894923,-1.25096306808582,-1.14779375413009,-1.04259908135324,-0.870215302144469,1.00099944690939,907,0,1
"beta64",0.763700368784951,0.174115787494091,0.426236995474356,0.638219284441667,0.766850022502644,0.88382806992719,1.10373910309832,1.00270006208625,456,0,1
"beta65",0.510293939552384,0.021654828386975,0.467588644830397,0.495394489795748,0.510126412310918,0.525247599129641,0.552424522357629,1.00396269985565,460,0,1
"sigma5",2.99041205272412,0.0331492426381336,2.92606934030946,2.96762910951479,2.9905594976897,3.01205422178705,3.05406904972141,1.04481616314131,39,0,1
"sigma6",3.98385419302255,0.0428685529804222,3.8985956583531,3.95434940271285,3.98341051504751,4.01480972238536,4.06480836870934,1.00775426687901,244,0,1
"tau5",0.11186595198747,0.0024804412202435,0.107211728550608,0.110223558745303,0.111813722407646,0.113548331013715,0.116796759334895,1.04514340778963,39,0,1
"tau6",0.0630295238748726,0.00135801653924268,0.0605229165466054,0.0620397538590964,0.0630216645835347,0.0639513797687244,0.0657935969990493,1.00812102044537,237,0,1
"nr_int_1",-0.306554703799543,0.155696123655613,-0.62644284365282,-0.42356811259092,-0.304647844467474,-0.182236945567267,-0.0461942981629827,1.06878403363887,27,0,0.993333333333333
"nr_int_2",0.571990629333641,0.212968137282462,0.150626679733643,0.428510235734825,0.585208496589888,0.715059981956856,0.957649385582933,1.78762933490055,5,0,0.993333333333333
"nr_int_3",-1.7757860363824,0.134478137911597,-2.03421934461634,-1.87453115467655,-1.77643346718165,-1.68158405552257,-1.51316796931199,1.12063633704754,18,0,1
"nr_int_4",-1.77174894511213,0.118340667179126,-1.99893326003262,-1.84609161876228,-1.76904268947389,-1.70204484752879,-1.53242559128286,1.03399243611073,54,0,1
"nr_int_5",-2.1314452618979,0.111873255299918,-2.36600977712516,-2.2002660086164,-2.13300811231408,-2.05906269332584,-1.90077339625394,1.04355035453232,48,0,1
"nr_int_6",-2.10100044662883,0.122133908231855,-2.3355241553952,-2.18039283829168,-2.10240577105611,-2.02508711801963,-1.82178045125641,1.12222288598819,18,0,1
"T1_imputed_total",256217.126666667,12890.0086174808,230862.75,247787.5,256280,264177.5,282823.5,1.00585917024709,315,0,1
"T2_imputed_total",1349995.26666667,25321.4981871634,1299626.25,1333340,1350185,1366817.5,1399674,1.72170507333079,5,0,1
"T3_imputed_total",2045369.92,15372.5259504198,2014638.5,2035145,2045455,2055460,2076507.25,1.00382562279129,988,0,1
"T4_imputed_total",1834139.9,22921.3463974184,1790025.5,1818232.5,1833345,1850212.5,1878645.25,1.00969474135021,152,0,1
"T5_imputed_total",31804296.5777949,63081.2763946027,31685700.768636,31762519.0700644,31804423.3712615,31846516.0192832,31932104.9934364,1.00134458882923,1500,0,1
"T6_imputed_total",32900670.5009961,127601.558392309,32656028.93505,32811313.6804945,32900772.9402324,32982691.4447128,33157307.0623374,1.00168464667909,894,0,1
"deviance",115815.05206579,123.648544927964,115581.479620775,115728.524503552,115812.810802932,115901.371804057,116064.234819439,1.21973641507952,11,0,1
