"parameter","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f"
"alpha1",0.112432913098826,0.117141751523725,-0.0988577044690357,0.0292173567664234,0.113158625262787,0.186305574680278,0.347329055911888,1.09549591112223,22,1,0.826
"alpha2",-0.532934845689523,0.0485779925908482,-0.627251467408787,-0.56672624149411,-0.534149156734689,-0.501723889910128,-0.432058165600576,1.00500963403967,376,0,1
"alpha3",0.20903751341889,0.0389118805015784,0.136466170898965,0.181989490310618,0.207603288452127,0.234389888972663,0.289664302752249,0.999823791861455,1500,0,1
"alpha4",-0.424628646659157,0.0719080181560279,-0.566727786463317,-0.471824144673872,-0.424785408822821,-0.378845501055062,-0.276587482070309,1.01839790957419,86,0,1
"alpha5",10.098519576245,0.0992834229285594,9.9051113975216,10.0309895922805,10.0975350876836,10.164213400591,10.2988200904088,0.999357493567367,1500,0,1
"alpha6",5.1839350843536,0.234393446071948,4.72700817663402,5.02689830197872,5.18754739376203,5.33125510456601,5.64239907425033,1.00336959376574,646,0,1
"beta1w",-0.00478260425491307,0.000299738930753183,-0.00537474127188931,-0.00498540595697028,-0.0047777277289497,-0.00457759252126376,-0.00418665547192417,1.43012441269591,7,0,1
"beta21",1.0716101042738,0.107889331394319,0.860252980298447,0.996979740307153,1.07080597326908,1.14551664463981,1.28213462284924,1.01054826883592,187,0,1
"beta31",-0.848248947697362,0.134005903401109,-1.10723174863419,-0.93405725067761,-0.847282594339529,-0.756461457400853,-0.586151858120993,1.01344471257352,258,0,1
"beta32",0.790902420944704,0.0742868125419867,0.637885568974478,0.742579159978334,0.792864133095949,0.840092231343943,0.934887916139309,1.00853628912427,415,0,1
"beta41",0.794911381136949,0.167658705773405,0.488670035213083,0.676355591610567,0.790573079901885,0.913671696315124,1.12382234463104,1.04024380206629,44,0,1
"beta42",-0.586487515442671,0.0900478844963171,-0.765673063441164,-0.645420102097435,-0.584808989709496,-0.525089239732771,-0.411230774436026,1.00031527388572,1500,0,1
"beta43",1.26888612020416,0.0875520988747906,1.10633684232117,1.20953170842858,1.26738709578355,1.32579196770982,1.44044967751269,1.02890874612935,63,0,1
"beta51",2.03109206504562,0.185367871881945,1.67601112276345,1.90180274872656,2.02661206944753,2.16343690139912,2.37780967532674,1.02611904090028,64,0,1
"beta52",-1.39212784316733,0.114193568406181,-1.60557540362582,-1.46963413069735,-1.3952654138882,-1.31398685013045,-1.16284670966283,1.02373252951817,80,0,1
"beta53",1.02064589228916,0.115083094961623,0.793914632011607,0.946239063393221,1.01854439939956,1.09348123553775,1.25177027259122,1.02220645288978,199,0,1
"beta54",-1.16522704817641,0.127065070820999,-1.40357586536811,-1.25130781264327,-1.17229750195966,-1.08039307779008,-0.905526983230407,1.00447937653642,641,0,1
"beta61",0.938186752464546,0.279775212187866,0.41457668650403,0.74699162453119,0.941133204538604,1.13567845465747,1.47781062731296,1.00470577583576,298,0,1
