"parameter","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f"
"alpha1",0.189597407356675,0.11112950358953,-0.0275614075211819,0.115281491197338,0.188595594522084,0.265640871140943,0.399063150685764,1.01259510103229,132,1,0.952666666666667
"alpha2",-0.535432107995125,0.0443954909358233,-0.625740291303664,-0.564059684981799,-0.533840319195014,-0.504478535342445,-0.456186577946612,1.00680828774576,398,0,1
"alpha3",0.214540415406729,0.0382011486812666,0.14012774281907,0.188979547148868,0.2148605981356,0.239588855019706,0.288622296522394,1.0017288530159,768,0,1
"alpha4",-0.392534560171793,0.0680015548467164,-0.524474237019859,-0.4391243810365,-0.392419575056515,-0.345446969133056,-0.264546837412196,0.99952931690688,1500,0,1
"alpha5",10.0392428213262,0.0928205782346676,9.86604422222151,9.97442434787351,10.0356996047891,10.1056594215537,10.2234197603923,0.999856133437031,1500,0,1
"alpha6",5.17702844045572,0.250786380909955,4.69370131854196,5.01319059725916,5.17146713092858,5.3405678967865,5.66806630546299,1.00310639510521,405,0,1
"beta1w",-0.00505886471318683,0.000288580031609491,-0.00568497175099187,-0.00523289272431191,-0.0050485382535688,-0.00486378202897909,-0.00453837652336852,1.03217882513537,119,0,1
"beta21",1.24496328163639,0.121235283575667,1.00847110945181,1.16165230266047,1.24426018252769,1.32497501743908,1.48893470827882,1.00654468618443,220,0,1
"beta31",-0.943835930483621,0.146800342318582,-1.24171525257219,-1.03731318467192,-0.947239921998556,-0.845255572719366,-0.660501771544467,1.0154727574059,168,0,1
"beta32",0.983086044068154,0.0741028004301716,0.844267127437227,0.932095318832609,0.982097776311842,1.03136114777132,1.12959669997134,1.00205149924268,1500,0,1
"beta41",0.55934878865049,0.163945298733456,0.249885815470725,0.448736665492938,0.55290585720841,0.658234226882433,0.911780949390428,1.00776274447614,425,0,1
"beta42",-0.439162020389857,0.0882394633878443,-0.61450702343067,-0.500355585155773,-0.436691602558626,-0.37895024726756,-0.265531547298995,1.04691552688222,38,0,1
"beta43",1.08408400428875,0.0867814749401862,0.923373097392915,1.02567707523091,1.08084080621202,1.13860383485345,1.26379159769813,1.04262282871517,41,0,1
"beta51",1.94734445162035,0.18788466304676,1.60046841353293,1.81567413287513,1.93852048888356,2.07437880654802,2.32070132008385,1.02528796514497,65,0,1
"beta52",-1.54265911563592,0.114927569994844,-1.76252251422614,-1.62230418047463,-1.54495487634678,-1.46632485069099,-1.31595691715497,0.999645736759067,1500,0,1
"beta53",1.07773968016287,0.108058463242055,0.870205954758754,1.00116012306399,1.07824900194106,1.15150145521525,1.29275579758646,1.00166427813072,663,0,1
"beta54",-1.25280084379632,0.118393080138907,-1.47696856143914,-1.33170629584788,-1.2565353270381,-1.17515307619273,-1.01018464094715,1.02388240278084,73,0,1
