"parameter","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f"
"beta62",0.638410708520061,0.151142372864907,0.34693088972944,0.533389009599151,0.638816474778109,0.742288829400144,0.935383601636727,1.01362856724789,153,0,1
"beta63",-0.970534923346135,0.146785975051424,-1.25939043773015,-1.07003901653271,-0.966408443987304,-0.8708723858563,-0.683515639850901,1.00162553054856,691,0,1
"beta64",0.898869314699305,0.170312801662793,0.569706098917524,0.778224920442053,0.898308015509564,1.02289342384803,1.22525179214996,1.00535158272414,330,0,1
"beta65",0.531414011876467,0.0218242753972695,0.489037599001165,0.516147056782504,0.531089226718871,0.546173190219974,0.573275979646894,1.00715079116426,221,0,1
"sigma5",2.99119970171979,0.0320690655586802,2.92907465503072,2.97043643975338,2.99039299998148,3.01370467631174,3.05484000516987,1.0006487133399,1500,0,1
"sigma6",4.0476981956332,0.0425240188318062,3.96556581923636,4.01835240711344,4.04747716946259,4.076794560062,4.13193124788311,1.00682526922567,577,0,1
"tau5",0.11180435038209,0.00239524638290613,0.107157623268124,0.110102864002731,0.11182617370939,0.113333805645219,0.116557203245196,1.00053749706123,1500,0,1
"tau6",0.0610558687355786,0.00128261186546385,0.0585725088932932,0.0601675526209675,0.0610423415535651,0.0619304102799995,0.0635901249701148,1.00703389987333,536,0,1
"nr_int_1",-0.301368248403589,0.138757939457559,-0.585450516857689,-0.385032525786761,-0.308132416545318,-0.20953542289372,-0.0164473215875112,1.01845123755836,199,0,0.983333333333333
"nr_int_2",0.761200197446247,0.202981147463469,0.339967508699398,0.628215454204397,0.784898597214969,0.905269962152626,1.10051732063946,1.17907648332806,13,0,1
"nr_int_3",-2.04857181006637,0.154351138761332,-2.32080866762584,-2.17310023341186,-2.0390810737506,-1.93655953622849,-1.7667796853009,1.0850708116525,23,0,1
"nr_int_4",-1.93551577871317,0.0983699350481515,-2.1235648399826,-2.00243864472131,-1.93759968490266,-1.86999668978381,-1.73720738000777,1.0972833820346,23,0,1
"nr_int_5",-2.22234579584367,0.123445148955784,-2.47552317516089,-2.30141530759286,-2.22145891124832,-2.13759349871782,-1.98272121053693,1.19379274624383,12,0,1
"nr_int_6",-2.3038742156964,0.111306043783456,-2.50579716557982,-2.37762108621682,-2.31352017094567,-2.22771240504972,-2.06151037852488,1.08704267589835,25,0,1
"T1_imputed_total",256768.22,11472.5307033261,233271.25,249187.5,256640,264480,278887.75,1.00783352588834,183,0,1
"T2_imputed_total",1373711.62,28783.2117068215,1322324.25,1353820,1372700,1392507.5,1435978.75,1.0171751293372,95,0,1
"T3_imputed_total",2136305.52,13029.1007610155,2110973.25,2127977.5,2136085,2144917.5,2162917.75,0.999484309992554,1500,0,1
"T4_imputed_total",1992200.71333333,24932.9716053503,1942949.5,1975570,1992035,2008490,2039772.5,1.00756428776684,224,0,1
"T5_imputed_total",33500999.7923344,67196.36050719,33371318.48645,33454559.5069788,33499651.366547,33546003.9252997,33634084.6121663,1.00249416091503,930,0,1
"T6_imputed_total",34686112.5274964,127411.576935837,34427796.8441394,34604361.219063,34687456.9628807,34772306.2778193,34921973.4813321,1.01073298254311,139,0,1
"deviance",119526.96213528,113.188538937135,119300.342531333,119450.923581132,119526.211295198,119606.946136962,119735.79195213,1.00180935577638,1500,0,1
