"parameter","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f"
"tau6",0.0638446795834516,0.0014284714516665,0.0610757232676428,0.0629092283728717,0.0638309185961713,0.0647706931485646,0.066600752657461,1.00057669955389,1500,0,1
"nr_int_1",-0.0813495184339066,0.118479782474591,-0.321825161535821,-0.164507837985611,-0.081681424333208,0.00400478771291504,0.141937145186023,1.01725125822866,90,1,0.743333333333333
"nr_int_2",0.982995964942742,0.231631958490929,0.595729379497133,0.81006942603447,0.967023216563222,1.12321631066157,1.53127303378946,1.17400547439441,15,0,1
"nr_int_3",-1.74605035909696,0.132165836078152,-1.99420166199409,-1.8446865822052,-1.75235486532763,-1.64449872778457,-1.50440563745292,1.08932525216882,22,0,1
"nr_int_4",-1.93082421692539,0.0998725250518938,-2.12822670492054,-2.00134942158295,-1.9317883333962,-1.85683192046898,-1.74848991020374,1.10701860276921,19,0,1
"nr_int_5",-2.0148521843584,0.108903108675871,-2.23533185350261,-2.08770415251992,-2.00875653737774,-1.93657798544262,-1.82629018333752,1.06561102833995,31,0,1
"nr_int_6",-2.16143003167433,0.130339675485421,-2.43876332095561,-2.2451225656902,-2.15446598512096,-2.06970810654321,-1.91406005310852,1.14234182322491,16,0,1
"T1_imputed_total",259379.706666667,12795.9250328214,233764.75,250690,259085,268172.5,283483,1.04912010869131,36,0,1
"T2_imputed_total",1331444.14666667,33434.3160190783,1265523.75,1307000,1333900,1356040,1390807.75,1.10228793302501,24,0,1
"T3_imputed_total",2107087.99333333,14228.8132929316,2078113.75,2097757.5,2106810,2116330,2136735,1.00041447946664,1404,0,1
"T4_imputed_total",1845261.09333333,24892.1544421759,1799209,1828737.5,1844405,1862515,1896151.5,1.00166758536207,884,0,1
"T5_imputed_total",32733720.9732179,72800.0711596706,32592322.2811655,32686994.6425805,32733687.1723543,32783353.5242623,32881880.0462483,1.00546648606282,265,0,1
"T6_imputed_total",33799164.6230989,130200.418859783,33546902.5103095,33708508.0095342,33797591.7347502,33884236.1442607,34054986.1513079,1.00799946506589,183,0,1
"deviance",117144.075338332,113.69057005048,116913.656586418,117071.864129157,117147.346361339,117224.31080406,117360.897003714,1.01813869025405,122,0,1
