"parameter","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f"
"alpha1",0.0106751960457853,0.114664557142338,-0.21849713212563,-0.0611582782273934,0.0112171479090688,0.0821489142150905,0.246748825652752,1.03965247982904,45,1,0.552666666666667
"alpha2",-0.500634958723346,0.0462131196737945,-0.593399636232194,-0.5330015519076,-0.499202456763215,-0.467287367761622,-0.416633732581473,1.00387645710083,1160,0,1
"alpha3",0.148793107312222,0.0405175840645248,0.0691019470900947,0.122356775971627,0.148534252994594,0.176727176829338,0.227434854152647,1.00167635176096,884,0,1
"alpha4",-0.268455159669055,0.0655663328503635,-0.393975577873407,-0.315068837636315,-0.267005535095387,-0.2222642462352,-0.146237202430246,1.00453442240598,392,0,1
"alpha5",10.053612565157,0.0940093533949335,9.87776908584076,9.99184102913961,10.0555731962058,10.1167478301989,10.2276454710463,1.00101986376015,1500,0,1
"alpha6",5.0511531245989,0.251468496401767,4.56931221651168,4.87884005595882,5.05417491060936,5.22413750815192,5.54536504953873,1.023881769878,76,0,1
"beta1w",-0.00458402693294141,0.000322847470962912,-0.00528011866145385,-0.00476402687959566,-0.00456115315014582,-0.00435722509053431,-0.00401969421181771,1.06467502819576,36,0,1
"beta21",1.22865995137716,0.126794982081554,0.973668995329424,1.13866734075269,1.23207032394538,1.31453042901265,1.47026875887992,1.00592101327377,240,0,1
"beta31",-0.600145587646135,0.137813508605124,-0.884782438351511,-0.691763993343651,-0.593723817361192,-0.505450391025094,-0.333886182191211,1.00019418642441,1500,0,1
"beta32",0.964055012643391,0.0719336334836774,0.828937455083105,0.911947052881132,0.964499317969372,1.01582755544246,1.11062166358376,1.00164011606319,1059,0,1
"beta41",0.649129780122095,0.159713476847522,0.337565997384092,0.538987877443079,0.64695733421473,0.758376793867914,0.975979368843384,0.999656196807205,1500,0,1
"beta42",-0.489856749394941,0.0898853169266408,-0.668323106023537,-0.550708739489529,-0.489906013313734,-0.431542381175402,-0.309793738911535,0.999532210969466,1500,0,1
"beta43",1.06844364959162,0.0864609685737181,0.903603972514378,1.00995528161532,1.06851774188874,1.12440192889702,1.23981987582839,0.999335417303472,1500,0,1
"beta51",2.18745990099171,0.17905266948802,1.84341842041902,2.06697729569219,2.18344691630473,2.31094902286669,2.54436357399826,1.03354328064231,60,0,1
"beta52",-1.70068862063351,0.10525468515538,-1.90635356479974,-1.77236171632001,-1.69821724056258,-1.62842947135282,-1.50472202870322,1.00670668615349,232,0,1
"beta53",1.00062911022356,0.111953831779981,0.783244710872363,0.929168252259756,1.00297477926182,1.07611660390225,1.21343504075005,1.00346568207879,635,0,1
"beta54",-0.957394633201943,0.120101981068618,-1.19240321030595,-1.03920894481717,-0.955593316335021,-0.872747325083292,-0.729292061289328,1.00514246315613,277,0,1
"beta61",0.873932042448951,0.270177750026191,0.332546044905659,0.693582094141658,0.876024365434504,1.04049116175893,1.42992189471122,1.00529262272314,272,0,1
"beta62",0.467258723307755,0.157650028672031,0.13456691773694,0.365011668937827,0.473022775176162,0.573637370877493,0.760048319441381,1.02546849217436,75,0,0.996666666666667
"beta63",-1.15731076116492,0.151674694080849,-1.4483717581199,-1.2591426775917,-1.15659618386179,-1.06142228781203,-0.848509407231254,1.00473306422702,322,0,1
"beta64",0.863447137876511,0.179283921335458,0.527989659971169,0.740935262837524,0.86402428469718,0.978356874966658,1.23508734711038,1.00912030165185,160,0,1
"beta65",0.493664933048796,0.0217094635480824,0.452787041138156,0.478988236705392,0.492668047140694,0.508345498708101,0.536515394891082,1.01296014467503,128,0,1
"sigma5",2.99828566832651,0.0330133039020109,2.93621307149047,2.97421117205251,2.99705844706264,3.02181198226685,3.06088498966846,1.00416469116479,360,0,1
"sigma6",4.00513165115253,0.0403119568033551,3.92871875821551,3.97702624073179,4.00391228121119,4.0338023239402,4.08413835650828,1.00532233272586,310,0,1
"tau5",0.111278620797835,0.00244907780476609,0.106734786054653,0.109512860294452,0.111329324899469,0.113046312042482,0.115991156853934,1.00398880629599,367,0,1
"tau6",0.0623588644252587,0.00125422049304235,0.0599513711518505,0.0614569179827223,0.0623779203478903,0.0632241628121354,0.0647885289289099,1.00563772279665,302,0,1
"nr_int_1",-0.255714902672756,0.12062931539157,-0.475575802824492,-0.340612775064118,-0.252010215071301,-0.18144242286573,0.00182803355096923,1.01858314187169,127,1,0.974
"nr_int_2",0.501968127911697,0.171066096650507,0.140687121058548,0.388455813850696,0.504765068233968,0.625811197879348,0.81349764199573,1.03158658644491,81,0,0.998
"nr_int_3",-2.1023674707972,0.109588692095214,-2.31353753900953,-2.17397055570905,-2.10395800198913,-2.02844697028935,-1.87849229423495,1.00850598271677,254,0,1
"nr_int_4",-1.79648762264784,0.108304820948595,-2.01651722353197,-1.86732078664687,-1.79729073294178,-1.7212300134691,-1.59701577232225,1.01096003510217,353,0,1
"nr_int_5",-1.89247461731605,0.11890837461473,-2.15328316507591,-1.96676765129769,-1.88753543261402,-1.80852895912126,-1.6855855933202,1.03180416380145,53,0,1
"nr_int_6",-2.31308490326993,0.114422303966216,-2.53328779656638,-2.38741544734809,-2.31701380124807,-2.23411866351779,-2.08156386271157,1.04195020640669,43,0,1
"T1_imputed_total",256440.793333333,11792.1895023554,233301.5,248550,256895,264852.5,278000.5,1.00300322949794,1500,0,1
"T2_imputed_total",1354634.64,21881.7801958637,1310921.25,1339867.5,1355350,1369425,1396788.75,1.02274129697641,223,0,1
"T3_imputed_total",2098563.72,13170.1789017133,2072362.25,2089510,2098965,2107362.5,2124399.5,1.00129604831348,1500,0,1
"T4_imputed_total",1902578.42,24125.4236359491,1854033,1886675,1902645,1919262.5,1948946.25,1.01321863084351,115,0,1
"T5_imputed_total",32700966.6263895,58372.1619997497,32589592.8859593,32661931.0510976,32698777.472886,32741294.5915071,32816859.7706483,1.00504395134593,293,0,1
"T6_imputed_total",33426566.8394743,119257.735936405,33201546.4940783,33343181.8421818,33427064.516577,33510665.4285518,33656760.2965929,1.00144117277502,899,0,1
"deviance",118741.860752481,117.661391217342,118510.79202119,118663.280899554,118741.771395689,118823.0906619,118968.577442009,1.00382897766663,358,0,1
