"parameter","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f"
"beta51",1.89075170490638,0.184643523058175,1.52153949699888,1.77166836420732,1.89148828475878,2.01044618315373,2.25176788247856,1.00117231524093,972,0,1
"beta52",-1.43250039066551,0.118390629130417,-1.65800754207372,-1.51236678822131,-1.43149744144504,-1.3522808698408,-1.19597109120392,1.00241159554164,1500,0,1
"beta53",1.04496077605132,0.110759069946599,0.826074810715317,0.965109214800389,1.04875714916107,1.12355444217963,1.24954998453498,0.999938392491601,1500,0,1
"beta54",-1.00376323627572,0.119801782747213,-1.24239712176113,-1.07996959026501,-1.00381425315,-0.92472550226412,-0.759301062171085,1.0022467245881,1500,0,1
"beta61",0.74744480950779,0.292374441512443,0.178260855019655,0.542066444489491,0.756310759406848,0.947338949864256,1.28748382561926,1.00040095153378,1500,0,0.995333333333333
"beta62",0.590740539589277,0.168877265589434,0.260592678332728,0.478584532754303,0.592187413667259,0.706628305313825,0.917222793079001,1.00264727884855,500,0,1
"beta63",-1.08699092378013,0.160469168557785,-1.39566948868965,-1.1964944649667,-1.0956988091912,-0.981110847147357,-0.775109744561532,1.00174176568263,1119,0,1
"beta64",0.812834830274339,0.177846487579108,0.480615816654894,0.686716834566601,0.817150443947759,0.928262096229691,1.16946429250353,1.00799482857206,342,0,1
"beta65",0.517450980681829,0.0225149329223238,0.473529010101831,0.502361875835252,0.517412643988715,0.532854987856562,0.561360703447324,0.999671208512521,1500,0,1
"sigma5",2.97422337023117,0.0334831737028146,2.90929794107721,2.95130128885024,2.97395167447102,2.9977270790652,3.04404099883938,1.00629028295724,240,0,1
"sigma6",4.06414500429744,0.0431492229278709,3.97677238129343,4.03621346759577,4.0653331031454,4.09377586389857,4.14584988518644,1.00264661234954,622,0,1
"tau5",0.113088333025439,0.0025458361309419,0.107919279203526,0.111279667158828,0.113066041039222,0.114808199226375,0.118147249008997,1.00674154499891,236,0,1
"tau6",0.0605631820197492,0.001289236230377,0.0581798844353853,0.0596694284294383,0.0605072935349472,0.0613835138514196,0.0632322356021084,1.002408850721,645,0,1
"nr_int_1",-0.0186565085912175,0.124617639308893,-0.242794682013541,-0.110694800132816,-0.0186404010125926,0.065997104192365,0.217633668347257,1.01313521661509,1500,1,0.550666666666667
"nr_int_2",0.373903670043208,0.248609388638528,-0.134853150199803,0.194411694255077,0.39281181921712,0.561041114940843,0.790306990531238,1.06225748410224,46,1,0.914666666666667
"nr_int_3",-2.02479255397833,0.132838908763473,-2.28240494114492,-2.11559314544317,-2.02417833738775,-1.93013830442726,-1.77574899155464,1.04315098663991,43,0,1
"nr_int_4",-1.69691150473433,0.115169646172189,-1.93284245272677,-1.76927903332679,-1.69076102534334,-1.61888136950254,-1.48072660942294,1.01241110195572,477,0,1
"nr_int_5",-2.03950539860797,0.11488941498541,-2.2592291635427,-2.12574037053626,-2.03707156930248,-1.95623535479818,-1.8290617258589,1.15695181869291,15,0,1
"nr_int_6",-2.05728172768615,0.111336540531185,-2.28645674942025,-2.13461598906541,-2.0484579321308,-1.9768741186331,-1.85782592544991,1.02167864131581,231,0,1
"T1_imputed_total",260276.74,11908.5025308566,238638.75,251975,259995,268035,284163,1.00345010524209,552,0,1
"T2_imputed_total",1357643.57333333,32823.0492612508,1296503,1333030,1359985,1381692.5,1416851,1.02279349149983,1500,0,1
"T3_imputed_total",2116286.6,14634.6575238562,2087573.25,2106117.5,2116425,2126305,2145259.25,1.00391871152087,337,0,1
"T4_imputed_total",1859949.57333333,24956.9605388459,1813356.75,1842817.5,1859290,1876407.5,1911181,1.00612573827698,1500,0,1
"T5_imputed_total",32898835.3871265,65850.2067837259,32768761.2154167,32856437.4071021,32897121.0561187,32945545.9664697,33028297.7775233,1.00461517497682,363,0,1
"T6_imputed_total",33768460.180673,135467.77962072,33508776.8808032,33672509.4106402,33767821.1337513,33860221.934236,34031548.694821,1.00991309169059,150,0,1
"deviance",116830.812554404,127.520426655849,116561.904923896,116745.902735849,116841.948705379,116923.885203904,117058.933333502,1.00567152653885,546,0,1
