"parameter","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f"
"tau6",0.0640700016663308,0.00137188798877865,0.0614523337822414,0.0631537967185921,0.0640393647499957,0.0649437363876203,0.0668482814380515,1.00443562729979,773,0,1
"nr_int_1",-0.357976484396186,0.147772289323312,-0.64613341250015,-0.469304615103919,-0.355487190494008,-0.249322696379411,-0.0794313140583819,1.0805343581349,25,0,1
"nr_int_2",0.626976690292867,0.183359213729364,0.340074026414239,0.496704102458229,0.60001799948474,0.73036740443861,1.0858473219005,1.04910522198496,1205,0,1
"nr_int_3",-1.76815560871456,0.143056311073441,-2.02612652614285,-1.8722145030481,-1.76702925709006,-1.66583098298902,-1.48567313870927,1.25208559023044,10,0,1
"nr_int_4",-1.76949784777063,0.0977616933370324,-1.94355480294696,-1.83854453319156,-1.77937587978261,-1.70426325986504,-1.56078118414866,1.15008659544906,15,0,1
"nr_int_5",-2.02930305172477,0.114880269675547,-2.24736412396805,-2.10867170183993,-2.03196631937,-1.94987850586196,-1.80687009205206,1.00907912993223,175,0,1
"nr_int_6",-2.21252689658023,0.152609058523699,-2.51015083200951,-2.30825717307057,-2.2139674774494,-2.12067477774907,-1.89246378040902,1.06204899709051,336,0,1
"T1_imputed_total",260605.406666667,11454.1117254126,238403.25,253022.5,261020,268622.5,282476.25,1.01606114914786,594,0,1
"T2_imputed_total",1326222.06666667,24666.529212095,1274943.75,1310337.5,1328725,1344477.5,1367759.25,1.01328366960867,509,0,1
"T3_imputed_total",2063186.03333333,13806.8359208154,2036805,2053585,2063100,2072682.5,2089562.5,1.00126469792552,1500,0,1
"T4_imputed_total",1906511.26,21979.8030057713,1863126,1891530,1907060,1920807.5,1950641.5,1.00583093411931,243,0,1
"T5_imputed_total",32024863.623903,58380.8737221215,31914233.9123473,31983153.9046939,32022985.4588841,32065467.5309435,32142143.4430667,1.00788796159225,183,0,1
"T6_imputed_total",32808174.7590627,118013.883136239,32581131.9823707,32725579.6181474,32807731.9942062,32892977.2817638,33035946.8858297,1.00097234097898,965,0,1
"deviance",117111.140990384,114.396954461149,116896.907637828,117028.96762628,117113.464077127,117193.204035628,117326.915951156,1.02902163895192,132,0,1
