"parameter","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f"
"beta61",0.80548254196169,0.263058616617323,0.309123409113299,0.624813914246238,0.805444022170457,0.997269001036464,1.29867528255593,1.00664150567681,1500,0,0.998666666666667
"beta62",0.643493122530365,0.152507850709387,0.349544194551207,0.538259553617483,0.646449623975463,0.747112996785351,0.943610437296523,1.02706917860433,106,0,1
"beta63",-1.18508850451373,0.148737112958665,-1.46182595750571,-1.28314450880938,-1.19115478003443,-1.08891020915844,-0.891480704799593,1.00080758958448,1028,0,1
"beta64",1.04670989712342,0.166665143481689,0.705889350633472,0.939889557764298,1.04693803246542,1.16499589953956,1.36597579222172,1.00184579639616,634,0,1
"beta65",0.476873204779079,0.0231752160291426,0.431428047509882,0.461428286848812,0.477173397769891,0.49323619619887,0.521800109472634,0.999707462947501,1500,0,1
"sigma5",3.00984616422934,0.0338949830181757,2.94420959605712,2.98698185317651,3.00994291125708,3.03215015051094,3.07882277446254,1.00277346839317,1500,0,1
"sigma6",3.97941890306604,0.0449166055723786,3.88989529539902,3.94983727396256,3.98039821802644,4.00824832956868,4.06525296369612,1.01379190563588,224,0,1
"tau5",0.110427346628597,0.00248959221923851,0.105494694682944,0.108767361388806,0.110378244600637,0.112081731563152,0.115361940936179,1.00286602551902,1500,0,1
"tau6",0.0631723035841395,0.00142785054149614,0.060509679604284,0.0622430348060854,0.0631170879874526,0.0640975740244819,0.0660882389683,1.01462485811491,211,0,1
"nr_int_1",-0.399758214427577,0.134188326902643,-0.64291184304523,-0.489243798227429,-0.405343234790835,-0.314997114418499,-0.107856396310823,1.03192216263372,116,0,0.996
"nr_int_2",0.443709568350063,0.2483071528694,-0.0187261434373419,0.24971823667785,0.478618731899194,0.633637772046698,0.867061594598845,1.66182089642055,5,1,0.963333333333333
"nr_int_3",-2.1382724578893,0.136185104061471,-2.40620769928803,-2.22265216180707,-2.13415247206602,-2.04306205764436,-1.87608766759723,1.07947538775545,39,0,1
"nr_int_4",-1.77220721593267,0.0949629933265587,-1.95545368163926,-1.84106078110888,-1.77024173439241,-1.70400894805491,-1.59393467900711,1.03593996721168,74,0,1
"nr_int_5",-2.06222845671962,0.118958787580435,-2.27916535594842,-2.15011300572055,-2.06783418321995,-1.98501607422755,-1.81933370375358,1.00816367276959,198,0,1
"nr_int_6",-2.18438437827837,0.127450532970216,-2.42105068389673,-2.27339972753387,-2.19150457546447,-2.08677820765164,-1.94013427954807,1.01723892138099,1500,0,1
"T1_imputed_total",254326.58,11648.3004041421,230466,247067.5,254285,261635,277431.25,1.00448794112089,440,0,1
"T2_imputed_total",1353058.68,30634.4623746022,1296333.5,1330460,1353695,1373812.5,1410256.25,1.25491275227533,11,0,1
"T3_imputed_total",2117275.32,15268.4102970676,2087503.75,2107210,2117385,2127725,2146022.5,1.00036276474441,1500,0,1
"T4_imputed_total",1885884.74,24752.963569427,1838558.5,1869830,1886520,1902532.5,1933563,1.00044847304018,1500,0,1
"T5_imputed_total",32728436.0664092,66683.7509601932,32590722.0286597,32686074.7206922,32728019.132177,32773696.5714536,32854002.8782488,1.00034782527801,1500,0,1
"T6_imputed_total",33933807.5259762,131712.363802346,33677305.1995939,33843976.9394423,33933497.0086123,34021453.3155365,34189003.6221711,1.00650841712757,216,0,1
"deviance",116634.817540785,109.812927850291,116430.766356438,116558.80674687,116631.554373141,116711.593841842,116849.625732889,1.0608472485802,30,0,1
