"parameter","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f"
"alpha1",0.260760159070371,0.107757433303968,0.0410977318922627,0.183383516239755,0.262143371365523,0.342665620836062,0.456590849726039,1.02799046954466,96,0,0.994
"alpha2",-0.495219642383919,0.0488374967343985,-0.588360330080607,-0.531001392387358,-0.496083006632309,-0.459255032756596,-0.405339305624714,1.00071915176076,1500,0,1
"alpha3",0.197660296439028,0.0406311460289988,0.119102992092258,0.169527061943396,0.196258579068234,0.225179459267585,0.279821069911083,0.999716583107913,1500,0,1
"alpha4",-0.327143469405058,0.0633923234261058,-0.452008824057392,-0.368724669079097,-0.328417559327995,-0.284827691403055,-0.203008386810361,0.999665074059581,1500,0,1
"alpha5",10.0135203329994,0.0987110413428764,9.82556504123285,9.94685611333038,10.0133819841683,10.0790209131563,10.2097389766613,1.01572144282965,126,0,1
"alpha6",4.83972964381653,0.246062465627234,4.35340305017276,4.67140243753611,4.84241905629932,5.00877842852478,5.3215952850589,1.00144009259583,763,0,1
"beta1w",-0.0054365280434479,0.000332883544584117,-0.00605520198186453,-0.00568023984537238,-0.00540622566873874,-0.00520292317676876,-0.00482088024005633,1.15880067311545,15,0,1
"beta21",1.26638626171691,0.109889063823521,1.06489261609651,1.1888865148589,1.26453214354593,1.33646163771534,1.48977444073351,1.00372870122535,457,0,1
"beta31",-0.874908672516651,0.13732986445336,-1.15834746545183,-0.961872033635803,-0.867622420315967,-0.780987842008512,-0.624898258850311,1.02004652719159,104,0,1
"beta32",0.868824465920198,0.0728236294761665,0.725971450234641,0.821284261223706,0.869135249270422,0.918829377032082,1.01381701481219,0.999384509649866,1500,0,1
"beta41",0.463443648864407,0.176722744773651,0.120087205530066,0.345629321617089,0.464966967926881,0.581606887432552,0.806150406416199,1.01189226782171,763,0,0.992
"beta42",-0.452533175627555,0.0866373011294139,-0.61552886339859,-0.512725700670521,-0.452456150910044,-0.392940007774504,-0.28200625455589,1.01002810603162,163,0,1
"beta43",1.11169052522703,0.0830851166141142,0.953823189499254,1.05475633106477,1.11257530390631,1.16597223549036,1.28100482601418,1.01099212165752,168,0,1
"beta51",2.05884970780227,0.194317751441404,1.67579891387599,1.93196815358107,2.0566819274467,2.18476058009972,2.45506405141396,0.99964094291078,1500,0,1
"beta52",-1.44878282109727,0.115485268767886,-1.66623909403483,-1.53175963821812,-1.45134859624504,-1.37100460900917,-1.21649639497185,1.00178501594831,794,0,1
"beta53",1.08722040887804,0.113287994658983,0.862585715849239,1.00889927548755,1.08521683799077,1.16252877353392,1.30944617214151,1.00165688836038,1500,0,1
"beta54",-1.20219612065267,0.122143793019982,-1.43571314483849,-1.28539291713242,-1.20446758892491,-1.11729004301503,-0.972742285237384,1.00958581859892,153,0,1
"beta61",1.35286265712804,0.285837360184383,0.793740471358874,1.16288748083152,1.34997021814021,1.5531570338636,1.91806808769612,1.00366414566342,437,0,1
"beta62",0.227791590481655,0.151061378558761,-0.0688494692256842,0.128495356147694,0.228690864065175,0.323813189529633,0.542475308593626,1.00136154720456,749,1,0.935333333333333
"beta63",-0.770833763802963,0.151662597456036,-1.06378097695827,-0.873768332625743,-0.773383688310453,-0.675122900237559,-0.458845277600372,1.0053059968392,272,0,1
"beta64",0.941628347048667,0.165665301063991,0.605779159958087,0.828183628352684,0.946685699598773,1.05740609484779,1.25384498383302,1.01880105481253,93,0,1
"beta65",0.499567999943899,0.0219847793143148,0.45679970809528,0.484809006465148,0.500119801245829,0.514266265711575,0.543562564543998,1.00263249831123,835,0,1
"sigma5",2.96994319554576,0.0341714332814891,2.89768980159879,2.94809696523245,2.97039480784209,2.99224391451113,3.03720457959826,1.00235624061205,681,0,1
"sigma6",4.00598949685023,0.0412501589770464,3.92667378087045,3.97734667155228,4.00624674798376,4.03470800884105,4.08094634120444,1.00272330938143,693,0,1
"tau5",0.113416551478224,0.00261654902898723,0.108405647538045,0.111687871702549,0.113336982529959,0.115057908223233,0.119095760909859,1.00272458577336,659,0,1
"tau6",0.0623330955953893,0.00128651732516884,0.0600451948188542,0.0614293300971662,0.0623052454703209,0.063213975997629,0.064856029956171,1.00252362553593,724,0,1
"nr_int_1",-0.369886532716172,0.153192150848178,-0.669741074100731,-0.473300476608657,-0.371328307834957,-0.25360932826873,-0.100237169045994,1.08793396860137,24,0,0.994666666666667
"nr_int_2",0.750881309762992,0.202444522265934,0.390754025753658,0.59998046499003,0.735773362675736,0.904312254000457,1.13625481276055,1.00939643384308,224,0,1
"nr_int_3",-2.01326677613364,0.14323658755811,-2.33957050381127,-2.1016204967445,-2.00926839796811,-1.92011229785955,-1.72907418903116,1.04458976317522,270,0,1
"nr_int_4",-1.76892363641287,0.0994843737970431,-1.93798145418102,-1.84271508458889,-1.77844145678232,-1.70244040483148,-1.56095947580068,1.05486471362389,41,0,1
"nr_int_5",-1.91481370743511,0.133895136922136,-2.19097137983188,-2.00959406189101,-1.91065229582476,-1.81160962024619,-1.67677253047688,1.01366766899921,307,0,1
"nr_int_6",-2.23510664398106,0.133765796084506,-2.53244279261184,-2.32154376353169,-2.23939214356217,-2.14490207230987,-1.98805476446757,1.29023778320833,9,0,1
"T1_imputed_total",246353.02,12892.7997814181,221579.5,237442.5,246115,255510,271023.75,1.09907038203614,20,0,1
"T2_imputed_total",1369522.91333333,27756.6143133112,1316259,1348165,1369915,1392080,1417801,1.01013260506171,194,0,1
"T3_imputed_total",2098113.90666667,13930.2390136449,2072011.75,2088775,2097935,2107552.5,2125398.5,1.00354182087348,368,0,1
"T4_imputed_total",1869295.21333333,23692.1439541588,1823414.75,1852300,1869135,1885270,1916539.75,1.00030505616967,1500,0,1
"T5_imputed_total",32928265.7316235,68272.464686401,32797901.8136619,32884024.3521486,32925736.240826,32972789.8470533,33062486.4909004,1.00918100803088,180,0,1
"T6_imputed_total",33627121.3685737,133390.506847707,33360437.4079244,33543093.0252882,33629815.0311672,33713905.4171182,33886546.9695803,0.99934233055228,1500,0,1
"deviance",119314.595057142,118.983927340522,119073.082899054,119238.27311215,119313.34205049,119394.87151049,119539.689468934,1.00937625360865,162,0,1
