"parameter","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f"
"beta52",-1.46902183225497,0.115016552962482,-1.69864073165469,-1.54853686293277,-1.46621802408532,-1.394397090593,-1.23651740345256,1.01494796635102,103,0,1
"beta53",0.941706806067695,0.108737184579523,0.736656768390723,0.86883736159911,0.941548321375612,1.01264376882509,1.16004441489021,1.0005569542865,1500,0,1
"beta54",-0.925343958023952,0.121340288105572,-1.15348774743398,-1.00830046764357,-0.92723026055035,-0.847019540167793,-0.675926019795209,1.0019170223368,590,0,1
"beta61",0.959377308424703,0.265150949913245,0.436660136406647,0.771352790223827,0.960593478240291,1.14828989479789,1.47069356638117,1.01839122062159,85,0,1
"beta62",0.535588616701994,0.161595523850955,0.217077358825235,0.429425420212371,0.531619974368085,0.642969773194429,0.850209051580112,1.03488315393423,50,0,1
"beta63",-0.811943312322832,0.152548229412637,-1.10067764829844,-0.91034010979567,-0.816014714048546,-0.715362537816758,-0.497824466899233,1.01529287118805,101,0,1
"beta64",0.754399867352055,0.161330065391673,0.450042790840522,0.638423942222922,0.753349503522973,0.867894805049086,1.07510142899319,1.00923208076285,160,0,1
"beta65",0.484044187202336,0.0216990580969274,0.440717648565679,0.469510117605889,0.484259919592597,0.498307675355521,0.524979664926644,1.02050562438331,81,0,1
"sigma5",2.99835159969496,0.0334236001256465,2.92996095332874,2.97526312599996,2.99794333413993,3.02190291102784,3.06210906099497,1.00036841018833,1500,0,1
"sigma6",3.98878540697154,0.0408680059545753,3.90969065914909,3.96057504489503,3.98723703188472,4.01749545439593,4.07035350127262,1.00065457833453,1500,0,1
"tau5",0.111274783006644,0.00248261499352563,0.106649467365681,0.109506269918042,0.111263613625943,0.112966387353281,0.116486699010139,1.00042595182743,1500,0,1
"tau6",0.0628717111824448,0.00128790548055292,0.060358126236911,0.0619568332495756,0.0629007598358262,0.0637504869749538,0.0654207033340142,1.00090999913062,1500,0,1
"nr_int_1",-0.492958243601067,0.118185741464726,-0.716044492188048,-0.576082036121091,-0.496426482542653,-0.408873698128137,-0.26492383344422,1.07445674089462,26,0,1
"nr_int_2",0.366947931099021,0.269489363907142,-0.143825660853557,0.142908128862088,0.407058534022955,0.578642047279687,0.859772195531238,1.13312395469992,16,1,0.902666666666667
"nr_int_3",-1.86926687124818,0.14308196848775,-2.13886571256389,-1.96858791105388,-1.86443725153588,-1.76680604607057,-1.60306950401077,1.00487622654584,1500,0,1
"nr_int_4",-1.6761157073101,0.10369508527187,-1.88243669705089,-1.75141570225624,-1.67414767058693,-1.59995841036249,-1.48217739893541,1.00778053145917,184,0,1
"nr_int_5",-1.94865499991368,0.108908888817064,-2.1464872011055,-2.02222252203297,-1.95117733223653,-1.87900620828273,-1.72442802658336,1.00049676297372,1500,0,1
"nr_int_6",-2.32429444681105,0.120525537008429,-2.53726566549197,-2.41749082991753,-2.32380606369338,-2.24187655345999,-2.07533766906123,1.06411747239323,30,0,1
"T1_imputed_total",262447.733333333,12612.8780375647,237923.25,254077.5,262840,270950,287241.5,1.00320657975139,884,0,1
"T2_imputed_total",1383820.01333333,34391.6056884192,1316261.75,1358812.5,1380865,1412072.5,1443965.75,1.15566834646699,14,0,1
"T3_imputed_total",2078888.10666667,13396.2005412449,2052564.75,2069632.5,2079005,2087692.5,2105836.5,1.00108467136185,1500,0,1
"T4_imputed_total",1862446.67333333,22672.2720228714,1816982.25,1847595,1862735,1877340,1905684.75,0.999602829247163,1500,0,1
"T5_imputed_total",32325723.7875776,66903.5593524562,32192573.7063909,32282513.0915461,32325324.2842077,32367835.4522945,32465566.5040132,1.01051379884078,142,0,1
"T6_imputed_total",33181634.6081674,124223.697074137,32931949.7647081,33099133.1284242,33179872.2602761,33266373.1987553,33418020.4018965,1.01391583171161,120,0,1
"deviance",117274.189371771,131.667361495076,117005.555592663,117192.111445144,117279.131138314,117364.361124147,117515.772104613,1.03558236825753,58,0,1
