"parameter","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f"
"beta52",-1.52262953776965,0.12153580111752,-1.75382550073085,-1.60611278810719,-1.52335203610224,-1.44120045433689,-1.28042163751376,1.05693923529768,32,0,1
"beta53",0.919205185040009,0.109592771193244,0.705524085391502,0.849873754817902,0.921171132373007,0.990953116556534,1.13376951075362,1.00356573729611,365,0,1
"beta54",-1.09237017041033,0.117357916120409,-1.31051630529746,-1.1698241217696,-1.09278526284648,-1.01693341285731,-0.863120510784359,1.00210962920167,656,0,1
"beta61",0.991222148784741,0.268025625536929,0.475432289587007,0.792732116290543,0.995598876875074,1.17323544527817,1.51197269909977,1.00970965089961,170,0,1
"beta62",0.660082598079998,0.165682985939653,0.338649061136236,0.544762752194995,0.661162553528206,0.77394132706985,0.987290553661626,1.00144749930715,1500,0,1
"beta63",-0.976098286527783,0.161486245726627,-1.28330449986964,-1.08960139251036,-0.981042332519478,-0.868747650519819,-0.663877134620816,1.00062163835478,1500,0,1
"beta64",0.833096536358697,0.170362967651832,0.498920822692103,0.719757565808454,0.83307999807386,0.951134122779337,1.15345229558988,1.00054054847006,1500,0,1
"beta65",0.45930049213958,0.0224330121817799,0.415564567264119,0.444624619612419,0.45967908684767,0.474294930968125,0.501906025758083,1.00067037873713,1500,0,1
"sigma5",2.97638292379173,0.0330713042253057,2.9162706222104,2.95215836640721,2.97557313175596,2.99923286293356,3.04189836056819,1.01934755533008,85,0,1
"sigma6",4.02826178474053,0.0405390054993544,3.94611413202869,4.00125445797698,4.02733028676741,4.05654484425539,4.10753515319553,1.00025632309753,1500,0,1
"tau5",0.112923124824118,0.00250534528903647,0.108071357087841,0.111167957884198,0.112942850100207,0.114741546146317,0.117582951004797,1.01886945978622,85,0,1
"tau6",0.0616448068586324,0.0012409364239514,0.059270342503915,0.0607697482667337,0.0616546027602771,0.062460816916796,0.0642185826429935,1.00010195565229,1500,0,1
"nr_int_1",-0.151103164016605,0.107702025689088,-0.361461168434572,-0.222041144676481,-0.151936609940116,-0.0814443725644154,0.0501728114198006,1.06191135612442,34,1,0.919333333333333
"nr_int_2",0.799624288769398,0.234789090610932,0.392803988392282,0.613029871090664,0.784674284022385,0.982570315970067,1.23203105379059,1.01985600676939,170,0,1
"nr_int_3",-1.95862616090216,0.132370031936411,-2.24457846074952,-2.03869454451837,-1.9575755336781,-1.87079447224187,-1.69715385514793,1.10425534120425,61,0,1
"nr_int_4",-1.85599341746111,0.0954403453977816,-2.04649549037834,-1.91451368320537,-1.85577818953842,-1.7949120454436,-1.66780386985399,1.01053127045098,141,0,1
"nr_int_5",-2.4358061019987,0.108018217751672,-2.64825736051819,-2.51280011252121,-2.43123745144834,-2.35574137454498,-2.22753878461264,1.29137485240709,9,0,1
"nr_int_6",-2.28731481996832,0.14967610141517,-2.57498465432406,-2.38727861506671,-2.29917913578937,-2.17368887219972,-2.02458430898684,1.12492881445118,17,0,1
"T1_imputed_total",273342.986666667,12150.4795124065,248439.5,264675,273660,281847.5,296007.75,1.00048168295637,1500,0,1
"T2_imputed_total",1332390.81333333,30144.1942719328,1270299.5,1310930,1335800,1355735,1383184.5,1.12987717222993,23,0,1
"T3_imputed_total",2097827.6,13499.9073542148,2071438,2088705,2098000,2106975,2123567.5,1.00099641258901,1447,0,1
"T4_imputed_total",1843627.88666667,23949.1864375634,1795122.5,1827955,1843730,1858805,1892010.5,1.00140233672389,1500,0,1
"T5_imputed_total",32588715.5208437,65488.017074028,32457003.3568978,32543349.3575287,32588161.7831403,32632129.8310114,32719924.5085164,0.999627074001289,1500,0,1
"T6_imputed_total",33900392.770276,124185.765998837,33666384.8809214,33814426.6912585,33900460.5200454,33986126.5224186,34149226.5691388,1.00250169777221,482,0,1
"deviance",119269.7128245,120.702915024569,119036.937630783,119186.408941432,119266.881472858,119349.696540896,119507.288389197,1.11145858076172,18,0,1
