"parameter","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f"
"alpha1",0.258806839467704,0.107242940328945,0.0425047696211072,0.189107789046145,0.25882031260248,0.336519969369277,0.455836951185366,1.0041484728292,775,0,0.990666666666667
"alpha2",-0.497608549058456,0.0530149181445812,-0.59888532503003,-0.533555340463382,-0.498603334167369,-0.461950712974873,-0.392993393149751,1.58528425461452,6,0,1
"alpha3",0.252278091476964,0.0404853441503922,0.17124017271698,0.225486901862975,0.254295685986219,0.278571080145841,0.330255922323696,1.0058242051037,245,0,1
"alpha4",-0.349012676038479,0.0686392895063387,-0.485406930318071,-0.393581136745612,-0.348668822943533,-0.302848448228458,-0.207273221235981,1.00041409254888,1500,0,1
"alpha5",10.0801631261079,0.0988194553910659,9.88142493692317,10.0142071997006,10.0834974867077,10.1472395752179,10.2692618294545,1.11443396859826,18,0,1
"alpha6",4.70398253890429,0.257761990895552,4.20201779176306,4.53147276563732,4.69925616266281,4.87384265540235,5.20588258212497,1.00405628753148,1291,0,1
"beta1w",-0.00521007577896274,0.000305949210183508,-0.00578456480541399,-0.00541739978060368,-0.00521637420163456,-0.00501348246623876,-0.00455273126460995,1.00848130782719,268,0,1
"beta21",1.17117285582237,0.115570589793207,0.944579114474863,1.09227227507015,1.17499625225645,1.2506136165458,1.38898716076704,1.01507822975524,256,0,1
"beta31",-0.85039500936942,0.140522713046699,-1.12973995271668,-0.950648677320931,-0.852096860154666,-0.752353144782969,-0.575278716871152,0.999430694765142,1500,0,1
"beta32",0.898232013176682,0.0750094430663993,0.753486751405207,0.847531034485922,0.899966774300124,0.946729525574972,1.047686220603,1.00223355412461,1223,0,1
"beta41",0.38977561878719,0.179477184644434,0.0475456038049636,0.266849495175828,0.388455987386722,0.511222234331168,0.739609810289909,1.00275620587431,1500,0,0.99
"beta42",-0.396358418323823,0.0885017412617045,-0.583065421609327,-0.455918207560575,-0.395251296922974,-0.335195911602712,-0.227091608014938,1.0118480579582,127,0,1
"beta43",1.18842268320581,0.0804921548276812,1.02428208274264,1.13620630050477,1.18984465046261,1.24114661613355,1.34581900091213,1.0044603341866,971,0,1
"beta51",1.95202549109216,0.177885968428696,1.58057852395342,1.83236110269706,1.95576902886802,2.07495557859212,2.2797566533894,0.999846694918197,1500,0,1
"beta52",-1.63809898246886,0.109806969376415,-1.85039055913826,-1.71215971564486,-1.63884211674505,-1.56227897142883,-1.42408498001034,1.21540968935999,11,0,1
"beta53",1.07005400957238,0.110994006910416,0.854617957217837,0.993961267978733,1.07210600096966,1.14492203519213,1.28759138655613,0.999656848676106,1500,0,1
"beta54",-1.12869687526901,0.118416040210634,-1.34774541340714,-1.21267639424982,-1.1333879433676,-1.0452467021363,-0.906873135217313,1.00001892035885,1500,0,1
"beta61",0.680307065486173,0.271524070004996,0.144531318014388,0.49726532139485,0.684290410325532,0.867391835458685,1.21219590168228,1.00133586853842,1500,0,0.994
"beta62",0.671753009081093,0.149529775488993,0.368868660416097,0.566536125936647,0.674518063553529,0.775505751403974,0.951322410840652,1.06671077237366,28,0,1
"beta63",-0.913329589722658,0.155904464656813,-1.21211784123163,-1.01772182878927,-0.918993198500652,-0.810199184786509,-0.614405804492477,1.00597300038032,249,0,1
"beta64",0.761769086431709,0.174398083117402,0.422418229735992,0.641893823621583,0.76485396309209,0.877605546351229,1.1031206921998,1.00182044118132,664,0,1
"beta65",0.536385262145869,0.022005787240699,0.494196239179236,0.521563325116649,0.536046677013676,0.551454910871711,0.580071462754722,1.0006122694334,1500,0,1
"sigma5",2.98555651476302,0.0320783158902209,2.92415185013671,2.96376361325327,2.98412818915495,3.00813618073098,3.0492099190157,1.01786658973513,90,0,1
"sigma6",4.0422359052125,0.0431249944229629,3.95731151895726,4.01262452449245,4.04349862010832,4.07116562954319,4.12664455265954,1.00385881455581,1500,0,1
"tau5",0.112227581558082,0.00240997666225623,0.107553700300961,0.110510874100405,0.112296197673193,0.113844715622775,0.116949981318029,1.01745023842637,90,0,1
"tau6",0.0612216427201491,0.00130741204675479,0.0587226895082891,0.060334047033518,0.0611625244729,0.0621073435446866,0.0638556822526961,1.00411508259146,1403,0,1
"nr_int_1",-0.235307394759839,0.140672749487268,-0.497131679535702,-0.347057001216483,-0.232371945387261,-0.124375789679676,0.018802528664968,1.00757936857224,189,1,0.962666666666667
"nr_int_2",0.387115420267996,0.291433368744918,-0.20479584997715,0.174029520178156,0.414815182206606,0.614539085817584,0.862238893859243,2.1705975996015,4,1,0.876666666666667
"nr_int_3",-1.76985261998721,0.117600742434377,-2.0009832914476,-1.84890838606186,-1.7757819206139,-1.69161442844626,-1.53072559371355,1.01253283123598,186,0,1
"nr_int_4",-1.97110637847731,0.105671560396037,-2.21480955374371,-2.03416172790584,-1.96630597070576,-1.90010429958567,-1.77912008329056,1.11663700870199,19,0,1
"nr_int_5",-2.22085822906789,0.116299109561539,-2.45495778384445,-2.29793484313444,-2.2130354352235,-2.14406037527404,-1.99482216148692,1.23144403510423,11,0,1
"nr_int_6",-2.04669120684049,0.107346047409466,-2.26492317359405,-2.11039492293248,-2.04911858195275,-1.98521430141958,-1.81086855361983,1.05268958354182,54,0,1
"T1_imputed_total",253509.086666667,11354.5773699709,232634.25,245640,253675,261392.5,275574.5,1.00077652587251,1134,0,1
"T2_imputed_total",1364311.74,33293.0653175386,1304261.5,1339117.5,1362715,1388240,1425745.5,1.94069970792192,4,0,1
"T3_imputed_total",2159901.32,13520.5862703137,2131762.25,2150777.5,2159720,2169330,2186240,1.00549510467015,369,0,1
"T4_imputed_total",1913952.97333333,24668.1470161576,1867391.5,1895387.5,1914320,1930915,1961222.75,1.01000330767464,223,0,1
"T5_imputed_total",33098423.63388,63511.4919949371,32970912.1036777,33055867.037184,33099347.7126262,33142113.1936225,33224973.8339634,0.999805868414106,1500,0,1
"T6_imputed_total",34267937.8207205,124241.87263206,34028362.2045643,34184052.0513561,34268811.3102129,34354285.7844742,34503615.3504249,1.00056561720482,1235,0,1
"deviance",117710.801130112,141.517089538858,117425.929699054,117607.815841537,117718.684057867,117813.220622289,117962.068770412,1.46652803061457,6,0,1
