"parameter","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f"
"beta52",-1.6266859933863,0.112836421048563,-1.84180242688907,-1.7058524507828,-1.62828310230698,-1.55054738227234,-1.39355166494436,1.02997601502306,58,0,1
"beta53",1.06047699096719,0.102063262092104,0.870908529759776,0.991279166172137,1.0570548473803,1.13253001881581,1.25383539749558,1.00052563857899,1500,0,1
"beta54",-0.916159621520855,0.112363740319673,-1.13224869226155,-0.993432778239991,-0.915469055059986,-0.841786266891669,-0.696471924937173,1.00201138649192,1500,0,1
"beta61",1.00123013181655,0.251465932226255,0.517788037959766,0.830195616289608,1.00014078939835,1.15989984684382,1.54325075384206,1.01060890331373,190,0,1
"beta62",0.460642157808137,0.144649329591082,0.185975491480003,0.365088767143881,0.459717430449476,0.558352525855682,0.749218644977665,1.00017825455746,1500,0,0.998
"beta63",-1.05408438625891,0.141026623024093,-1.31095028279957,-1.15394656369168,-1.05759912163615,-0.958941011486334,-0.77363177226234,0.999356670886861,1500,0,1
"beta64",0.99054981343889,0.165670923376097,0.667836347470422,0.878943285800629,0.991279125491555,1.10442300110773,1.30391600121177,1.00963410984775,153,0,1
"beta65",0.494014052640975,0.0211026785955292,0.454102123369892,0.479417560792369,0.493852453051018,0.508446854895682,0.535458874084953,0.999487640386686,1500,0,1
"sigma5",2.98019551146319,0.0304824910291543,2.92034014356039,2.95985134317752,2.98059805207744,3.00076204489272,3.03926423480086,1.00207422773228,975,0,1
"sigma6",3.98595994244809,0.0410354713590231,3.90589249706683,3.95883895448135,3.98559769070911,4.01446289931241,4.06245744302915,0.999857581327421,1500,0,1
"tau5",0.1126281098962,0.00230608726767164,0.10825876818101,0.111054684975686,0.11256235579137,0.114145869631832,0.117255473581427,1.0022654386484,932,0,1
"tau6",0.0629610963038302,0.00129805679368755,0.0605929855395222,0.0620504739117868,0.0629525146671525,0.0638064129082068,0.0655479975852829,0.999944790241205,1500,0,1
"nr_int_1",-0.133790231741868,0.137965542770118,-0.439089237617924,-0.213301827008756,-0.139391049465339,-0.0341572923555646,0.119545065125746,1.01758413324549,89,1,0.833333333333333
"nr_int_2",0.668930338050662,0.208157735741502,0.270827626999,0.513522122394151,0.677478910193672,0.821151184718039,1.04589360482541,1.01750607703597,95,0,1
"nr_int_3",-1.67131366201833,0.12812478648672,-1.92429499953421,-1.75113745030444,-1.68360201395601,-1.5985159619417,-1.40830924273038,1.03116220692592,192,0,1
"nr_int_4",-2.00546285369012,0.100542982936034,-2.21718515491798,-2.06984977953299,-2.00223298745043,-1.94115410928018,-1.81193204187027,1.00639205875998,1500,0,1
"nr_int_5",-2.25461935210481,0.117445040645769,-2.46749685566505,-2.3373981442835,-2.26346498906849,-2.1683680168413,-2.03357863483039,1.00732689157376,419,0,1
"nr_int_6",-2.55659952387047,0.136405679801909,-2.83271154487716,-2.64606991846107,-2.56627028850477,-2.46685059750279,-2.28041977364996,1.05423339598135,65,0,1
"T1_imputed_total",265799.386666667,12220.069244978,241983.25,257525,265605,274445,289626.75,1.16080660626174,14,0,1
"T2_imputed_total",1399901.78666667,24694.833978479,1350250.75,1383412.5,1400390,1415690,1450293,1.01475851211516,210,0,1
"T3_imputed_total",2072833.70666667,14412.8484853479,2043902.5,2062807.5,2072940,2082522.5,2100330.75,0.999573847120296,1500,0,1
"T4_imputed_total",1864487.24666667,23067.5101033337,1820864.25,1849067.5,1863955,1880152.5,1909817.25,1.00928170455975,158,0,1
"T5_imputed_total",32699113.1603902,61979.0263142567,32578026.5668504,32658213.769473,32697740.4533697,32742453.651369,32818416.1424944,1.00096324940517,940,0,1
"T6_imputed_total",33833984.1526469,119531.523879768,33602199.6888127,33753462.9049461,33832356.873364,33919049.4308592,34061535.5790469,1.0032302189186,556,0,1
"deviance",120124.533748279,116.19616627711,119901.200001994,120045.133107014,120127.943480645,120201.928775375,120354.486537692,0.99999456085966,1500,0,1
