"parameter","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f"
"beta51",1.78792614503452,0.172889698088038,1.45144060105777,1.6703365541979,1.79179677367349,1.9063818690424,2.11209788895298,1.0175134185142,132,0,1
"beta52",-1.5574828670192,0.12054905796684,-1.79876120725285,-1.64105725017757,-1.55754857471124,-1.47303309565428,-1.32816190875291,1.21387287619861,11,0,1
"beta53",0.968754046307794,0.107881019373097,0.769734369144371,0.892805478368682,0.963601952609108,1.0428294647115,1.18046002583172,1.01347994639274,113,0,1
"beta54",-1.216974956199,0.122418640138599,-1.46606133941165,-1.29646371013542,-1.22379678160647,-1.13747166275236,-0.968719334600619,1.01189415350213,216,0,1
"beta61",0.77821771607393,0.274759263169881,0.220185677177817,0.591899519874106,0.79299980183779,0.961488894912352,1.30682528194437,1.00455775729849,1500,0,0.996
"beta62",0.210977789132217,0.155151738766322,-0.0885820435535385,0.104211850916529,0.210880247712251,0.310008209557029,0.53421961815683,1.0058232114172,238,1,0.921333333333333
"beta63",-1.11983819280599,0.151471349836747,-1.42793720849831,-1.21704932922506,-1.11961375518929,-1.01745692861007,-0.805622601369173,1.00575495914637,241,0,1
"beta64",0.748502889470168,0.178736788252615,0.383327956633894,0.629502385884425,0.748975322545895,0.869528890655111,1.10735159629309,1.01058903742601,163,0,1
"beta65",0.476950297351657,0.0211028162159567,0.436586291021927,0.462503651649642,0.476763756286319,0.491493916819185,0.517847907660882,1.00107961236028,946,0,1
"sigma5",3.03106237754082,0.0324207554894093,2.96838762186325,3.0092875395843,3.03092100334823,3.05149442428014,3.09676091268779,1.04920902832225,39,0,1
"sigma6",4.01334862994231,0.0420380300547971,3.93521997495419,3.98396548733304,4.011687780137,4.04075075992905,4.09848216605006,0.999565224148239,1500,0,1
"tau5",0.108882747641656,0.00232720726811292,0.104276071825196,0.107392719098432,0.108855597400627,0.110426326837958,0.113490309898892,1.04749714824187,39,0,1
"tau6",0.0621053260935099,0.00129883854854081,0.0595324698893918,0.0612457381860172,0.0621363515713184,0.0630041076634817,0.0645746368599346,0.999522279670595,1500,0,1
"nr_int_1",-0.290184163277292,0.151581221163255,-0.569265666518407,-0.406415553020118,-0.290467357674561,-0.169839499591336,-0.0125444802422901,1.01245694314232,145,0,0.979333333333333
"nr_int_2",0.587308826990682,0.245646212117457,0.0375735281775019,0.418169046774073,0.620401735516688,0.785143368252532,0.965055608436842,1.63278931725439,5,0,0.99
"nr_int_3",-2.12461494634609,0.13893563871323,-2.38257406953123,-2.2283524624367,-2.12852265887147,-2.03412601051535,-1.85311895420646,1.0444784097108,131,0,1
"nr_int_4",-1.78654404529037,0.100058819515697,-1.97812925408599,-1.85604223234412,-1.78737472190695,-1.71263265713276,-1.59970818773654,1.03519057011597,1500,0,1
"nr_int_5",-2.16121276076788,0.118015384227754,-2.35710757710698,-2.24679885180964,-2.1657428982088,-2.08760763922563,-1.90710571008119,1.06052838009491,30,0,1
"nr_int_6",-2.39053891011856,0.117234610958452,-2.61222231620872,-2.4713468042254,-2.39092742225814,-2.30733408834522,-2.16896339232559,1.08058744896005,26,0,1
"T1_imputed_total",264199.546666667,11004.7206588358,243031.5,256925,263980,271742.5,286180.5,1.07921005662499,24,0,1
"T2_imputed_total",1356348.62,27093.0133923622,1308049,1337805,1354825,1374892.5,1410442.75,1.61849903493106,5,0,1
"T3_imputed_total",2034136.46,14866.7120648833,2004114.75,2023985,2034240,2044462.5,2062606.75,1.0006576000573,1500,0,1
"T4_imputed_total",1777747.8,22471.11406684,1735884,1762525,1777650,1792325,1822814.75,1.00572901918556,404,0,1
"T5_imputed_total",31908229.0709499,57427.7500380548,31798060.3251547,31868459.3437716,31908610.1950341,31944883.1664733,32019628.9795426,1.0017374204204,806,0,1
"T6_imputed_total",32906926.2752637,121871.981653489,32682467.2017388,32822750.6032682,32910519.9150239,32987890.3441809,33154825.85307,1.00217567678228,1293,0,1
"deviance",116303.521693361,118.937231035263,116065.090173358,116224.506606234,116308.358826235,116389.488422418,116526.431108068,1.33901419310153,8,0,1
