"parameter","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f"
"alpha1",0.516495836534678,0.140419468215039,0.227353411352022,0.430414596757221,0.524908877480569,0.611786971731918,0.776638985693449,1.36050960076969,8,0,1
"alpha2",-0.495673513698488,0.0472044632560362,-0.592263215870799,-0.52708150740431,-0.494790376834116,-0.462808597861562,-0.404618906551621,1.01165675334846,326,0,1
"alpha3",0.1594377444718,0.0394084723939918,0.0803595429604385,0.133061382940187,0.159741071715637,0.185863324453063,0.234064020760206,1.00037396491016,1485,0,1
"alpha4",-0.325326160301196,0.0645889986601969,-0.452589943278326,-0.3686820600474,-0.326086256366375,-0.282202252157625,-0.19534329287644,1.01488359622473,108,0,1
"alpha5",10.1672566604649,0.0976087665901934,9.98033308289689,10.1003228687602,10.1681551837013,10.2318707591637,10.3676851000372,1.01692195900118,103,0,1
"alpha6",4.8207704284766,0.241188939469619,4.34406006992095,4.656828380986,4.82201376343485,4.99169629089536,5.28096006479957,1.01008321776401,152,0,1
"beta1w",-0.00580399865291333,0.000472729532419848,-0.00672345423267358,-0.00616034330091056,-0.00578195241647151,-0.00544600501593873,-0.00497145277849486,1.55355542307479,6,0,1
"beta21",1.11084287451137,0.104794355024559,0.919645158154114,1.03896999959589,1.10971256544837,1.17848926020471,1.322443107038,1.06130374892894,33,0,1
"beta31",-0.72649709497272,0.121024362519987,-0.961930750942608,-0.805706050195073,-0.72976788636356,-0.646540046247746,-0.472991975391726,1.00122443869414,858,0,1
"beta32",0.907158414055571,0.0696596878219446,0.766914184734834,0.86042381294785,0.908555171188395,0.954961573364719,1.04334507027724,1.01423142642043,109,0,1
"beta41",0.267422494479576,0.153894921247831,-0.0206595408533346,0.167173919488083,0.259549792010354,0.361783177957659,0.603714594230313,1.0161894259225,119,1,0.966666666666667
"beta42",-0.438056791537148,0.0860945913528117,-0.60492693012358,-0.496223521569478,-0.441847340278685,-0.379666652517988,-0.262798185867288,1.06346167424359,29,0,1
