"parameter","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f"
"beta51",1.83997593022829,0.190526347727012,1.48123513816731,1.71178358860102,1.84316722304736,1.97146445762014,2.21321890205182,0.999947221625623,1500,0,1
"beta52",-1.31337935812326,0.131861918763402,-1.56726313405658,-1.4081727606354,-1.31076143989566,-1.22870859851191,-1.05715390801784,1.08030615086832,27,0,1
"beta53",1.15006528784067,0.119574116543766,0.907434078984506,1.07149801095855,1.15184376050176,1.22933943041704,1.37165192229193,1.01581740623358,127,0,1
"beta54",-1.02452323248999,0.128924977588147,-1.26631379316518,-1.11227417297758,-1.02447854677229,-0.938050904686805,-0.755605640313771,1.0036663753165,358,0,1
"beta61",1.23796385828385,0.255930088375065,0.735118221377317,1.06162208093536,1.24290766584952,1.41319154879536,1.73202640219257,1.00321632581194,401,0,1
"beta62",0.443349600538541,0.159331168797284,0.116032147124009,0.335665789335251,0.449043736695462,0.558897637752369,0.738445843547549,1.01759688520212,90,0,0.996
"beta63",-1.00040251815647,0.161788949766428,-1.29768091048442,-1.1150306381457,-1.00491399989667,-0.89214061814051,-0.672360201739372,1.00257368725295,732,0,1
"beta64",0.878821992881406,0.172005002710748,0.544085690628893,0.761241763173715,0.879599061168648,1.00116593167046,1.19012086204279,1.00987491611434,149,0,1
"beta65",0.514729456536855,0.0213801031719075,0.47383896911335,0.498947948354107,0.514996819045796,0.52948937121016,0.556527192042979,1.00669469142266,211,0,1
"sigma5",3.04425987088759,0.0350184006369947,2.97439657640986,3.02110320293239,3.04399452862677,3.06650191884353,3.11510369248584,1.03699742879507,46,0,1
"sigma6",4.03444944584296,0.0419038533689031,3.95376529160901,4.00609469985543,4.03342367772207,4.06211210973616,4.12029349505972,1.00555988158125,289,0,1
"tau5",0.107946588655889,0.00248522820288816,0.103051661019388,0.106344130016056,0.107922566578905,0.10956425180548,0.113032220087413,1.03647371141671,47,0,1
"tau6",0.0614570669347494,0.00127603347517983,0.058903854261665,0.0606032883152077,0.0614684572372985,0.0623099750503721,0.063970276936986,1.00522443410753,295,0,1
"nr_int_1",0.0362801152098783,0.130116509165029,-0.229439302245212,-0.0490340547895137,0.0302294808632052,0.117280205643144,0.300817077783548,1.00387734464563,1142,1,0.608666666666667
"nr_int_2",0.706108403296152,0.221613019243829,0.247144752521449,0.565705532356348,0.70945628581884,0.860774606497254,1.10602456721763,1.37603678807794,8,0,1
"nr_int_3",-2.01654045118295,0.130793384313323,-2.2954695391049,-2.11090213306691,-2.00887318717363,-1.91903691763882,-1.79442989595153,1.05554115756923,48,0,1
"nr_int_4",-1.96743437211991,0.106418516422753,-2.17354984963363,-2.04192859353307,-1.96479124724955,-1.90029600267921,-1.75636798441368,1.11872382626491,18,0,1
"nr_int_5",-2.02977435087148,0.107171633937791,-2.24233447079425,-2.10292282844687,-2.02465396542067,-1.95198204443201,-1.838067010138,1.01644005803467,196,0,1
"nr_int_6",-2.23132955071914,0.110984853007505,-2.44796012954412,-2.30308656400905,-2.2239543767549,-2.15024733737082,-2.03812497677636,1.03948868946313,50,0,1
"T1_imputed_total",256917.586666667,11061.7858705961,234704.5,249190,257290,264540,277230,1.05040267788586,36,0,1
"T2_imputed_total",1342422.46666667,30815.9863846694,1280793,1323397.5,1341210,1361412.5,1407115.75,1.31970741628859,9,0,1
"T3_imputed_total",2051800.70666667,13883.4286793724,2025408.75,2042340,2051820,2061675,2078125.25,1.00163153468512,1077,0,1
"T4_imputed_total",1846110.88,23266.7425645557,1799362.75,1830752.5,1846770,1861972.5,1889092.25,1.00305709181831,460,0,1
"T5_imputed_total",32745739.7949182,72075.9156971666,32607372.9436415,32698032.9585426,32746061.4045056,32791883.9302351,32884447.8099383,1.00627094528036,227,0,1
"T6_imputed_total",33519567.1762137,126991.666424324,33271059.2776205,33434884.3721682,33518844.6500612,33603311.7184482,33773474.4131129,1.00629788531904,231,0,1
"deviance",116771.137868085,121.833548379638,116527.253989775,116683.481545882,116774.106577565,116859.220841026,116992.026106311,1.16135413285763,14,0,1
