"parameter","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f"
"alpha1",0.375693542742235,0.116014438754844,0.170841134763218,0.291700066376682,0.367806305366008,0.447105926218296,0.624591187440924,1.54228886241782,6,0,1
"alpha2",-0.540988696781508,0.0532549999265984,-0.637374443496915,-0.579381992736371,-0.543690714740968,-0.503376719094945,-0.433995491606348,1.06079414238035,35,0,1
"alpha3",0.18923332428149,0.0420055883571363,0.109172386016325,0.160982416573817,0.187553777713686,0.217785304188382,0.271143542373975,1.00440671075089,565,0,1
"alpha4",-0.197112947318149,0.0668516287357814,-0.33772236619178,-0.241667733371665,-0.196060905764135,-0.15041235923082,-0.068287571647704,1.00635685256919,266,0,0.998666666666667
"alpha5",9.99299634485098,0.0964227038959983,9.80558824606251,9.92621432541542,9.99117809372263,10.05781343928,10.1762676545257,0.999763343179194,1500,0,1
"alpha6",4.74757177683788,0.257540571931192,4.24073962191086,4.56994340227935,4.75226483824891,4.91990004908142,5.24233037730817,1.01105236406966,141,0,1
"beta1w",-0.0053416108959885,0.000369591715814712,-0.0061711934650402,-0.00556120792456353,-0.0053257147907304,-0.00509241794895467,-0.00460030212849677,1.59414231319153,5,0,1
"beta21",1.15327142763518,0.109632212945298,0.946868998773785,1.07926160927692,1.15128008831637,1.2276118390268,1.36713899372354,1.03474115671604,50,0,1
"beta31",-0.733885133297429,0.135038021947165,-1.01539669693409,-0.821541635045289,-0.73237947409963,-0.642257236009356,-0.485857272570176,1.10085546910301,24,0,1
"beta32",0.895156084715613,0.0737617550834447,0.753027230751907,0.847463097314639,0.891215269989849,0.945990476071239,1.03949530297543,1.01099237737536,155,0,1
"beta41",0.26258028036827,0.16994448705501,-0.0640516257909861,0.153240791108004,0.257271359560459,0.365434275862742,0.610711969238462,1.00893980436523,192,1,0.945333333333333
"beta42",-0.441392167779817,0.0858721010683999,-0.603560951669409,-0.503076337099819,-0.44239721155672,-0.382827296336614,-0.271624705564976,1.00457873982778,1500,0,1
"beta43",0.985337593967375,0.0879386168776064,0.816400652378345,0.925096354157107,0.985421566108602,1.04805804401068,1.14971750270773,0.999936502056215,1500,0,1
"beta51",1.73086693538368,0.176865165673491,1.39720363508622,1.60352917150993,1.72178986415682,1.8532582147672,2.07937423705597,1.05535235263044,34,0,1
"beta52",-1.43443904823218,0.128987912009091,-1.67875093446089,-1.52950910655323,-1.4345316190462,-1.34577863756013,-1.18110025648217,1.08839729893011,23,0,1
"beta53",0.75277863467867,0.107693299071773,0.549380372431273,0.675743318299213,0.754422666031942,0.827449475824295,0.963076507280705,1.01939958533429,87,0,1
"beta54",-0.824708099646973,0.116619976471319,-1.04965674815085,-0.900967674150112,-0.825204859669074,-0.749644932837129,-0.592447915932319,1.00754066051302,190,0,1
"beta61",1.30311083925002,0.25463785100854,0.793278599795448,1.13308784367951,1.31204619578982,1.47744468742322,1.77365648828968,1.01272108871389,126,0,1
"beta62",0.553968986130667,0.157584641107189,0.245141914672152,0.448235866984312,0.554319517188962,0.663774142995563,0.848853059755323,1.0095814881157,155,0,1
"beta63",-0.900636875727343,0.148759775144027,-1.19308077512998,-1.00409635846285,-0.899693565058137,-0.801497680185004,-0.621568619311801,0.999646113102221,1500,0,1
"beta64",0.89473901608156,0.171941762459401,0.551067362439103,0.776715879912271,0.899669304532859,1.0081352298461,1.23709799218797,1.00841203302697,172,0,1
"beta65",0.510212664779932,0.0212764467414986,0.470563300431888,0.4961717235188,0.509774203544165,0.524514852019594,0.551598844908981,1.00173857627906,1040,0,1
"sigma5",3.04204733510253,0.032567209788206,2.98003577265628,3.02019908524863,3.04198535086672,3.06298499076445,3.10897626402415,1.00651733132933,219,0,1
"sigma6",3.99928356129516,0.0425438271713102,3.91780757713224,3.96972361348894,3.99929749556992,4.02775043406315,4.0811890723236,1.00564326360927,262,0,1
"tau5",0.10809785471436,0.00231115426391423,0.103458264155514,0.106588478484734,0.108065175591554,0.109629859282477,0.112604836724721,1.00660827522788,217,0,1
"tau6",0.0625435983505412,0.00133000911101288,0.0600380488632204,0.061641740709632,0.0625219593274579,0.0634569886324903,0.0651499071723424,1.00587916961551,258,0,1
"nr_int_1",-0.0517593483447363,0.140426350057999,-0.299945540426624,-0.155179659307088,-0.0575172723296362,0.0503193244388813,0.219412412284942,1.01098875392504,217,1,0.636
"nr_int_2",0.694124048570753,0.195857490883759,0.246020173560974,0.581681593967516,0.711379175387112,0.833202160703445,1.03238978571842,1.21961449557406,12,0,1
"nr_int_3",-1.93724129169811,0.121450478656184,-2.17198313055933,-2.01859276339006,-1.9397721936292,-1.84584433098392,-1.71091454438979,1.09376343070362,29,0,1
"nr_int_4",-1.60610413289958,0.122107265935532,-1.82836958735009,-1.68730119721094,-1.61287486719983,-1.53995567212924,-1.3197639373871,1.24910092549524,10,0,1
"nr_int_5",-2.06041508210976,0.11976596158367,-2.29838123296556,-2.13761663530199,-2.05769886618946,-1.98284537946738,-1.82204897274139,1.04446070285332,63,0,1
"nr_int_6",-2.34556672145611,0.130278596974687,-2.6176792150085,-2.4256966604111,-2.3448633522235,-2.26255800222764,-2.09225364372652,1.06874732990166,31,0,1
"T1_imputed_total",268596.386666667,12595.3988447579,243022.25,260145,268545,277345,292264,1.01618274874366,171,0,1
"T2_imputed_total",1358142.89333333,32650.6387160752,1304728,1333862.5,1353575,1380570,1429502,1.14722125397837,18,0,1
"T3_imputed_total",2119289.44,14676.969927426,2090942.25,2109435,2119430,2128875,2148120.75,1.00137925181895,1246,0,1
"T4_imputed_total",1949671.1,24461.5698881108,1901971.75,1933387.5,1949940,1966232.5,1997103.5,1.02418510618327,69,0,1
"T5_imputed_total",33098628.0266038,62862.0315168744,32978217.5482252,33055061.1543191,33099284.2570409,33139928.3980255,33226633.736568,1.0009786965085,1500,0,1
"T6_imputed_total",34277171.1077924,124116.790121977,34042826.5000025,34199385.4323813,34274656.5392008,34361555.7239864,34523312.0723799,1.00603048180244,233,0,1
"deviance",118319.085419406,112.311807433751,118089.073091243,118243.717408059,118322.634502631,118395.982554896,118540.75131592,1.21230685674938,12,0,1
