"parameter","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f"
"alpha1",0.0597978443543644,0.126738329374248,-0.172218220461397,-0.0225051746272257,0.0551054607378312,0.132231553601596,0.359147020743975,1.0743552000796,231,1,0.679333333333333
"alpha2",-0.50643478394017,0.0422409245585258,-0.591370057989437,-0.534873361918735,-0.505343838008414,-0.478617018824291,-0.427519010844849,1.04280106906244,41,0,1
"alpha3",0.122340489088315,0.0405657528373259,0.0426417314714713,0.0951891940707766,0.122070251751803,0.150813085682079,0.198757299139042,1.00108290115739,1500,0,0.998666666666667
"alpha4",-0.301180366903939,0.0656139193465024,-0.427144618861517,-0.347189812271973,-0.303160557815172,-0.257549941438092,-0.169317539964264,1.0125608676381,198,0,1
"alpha5",10.1067440326282,0.0920942694238465,9.93270069759548,10.0435988821129,10.1014973070555,10.1685694665101,10.2957562723907,1.00630842398407,245,0,1
"alpha6",5.03306471102247,0.2561116713581,4.5638309719879,4.85388402212257,5.023174223104,5.20569607599101,5.55899564848939,1.0025808349187,1500,0,1
"beta1w",-0.00473529392192181,0.000375591054347635,-0.00572558106078528,-0.00490918956588651,-0.00467969623428501,-0.00448601246060668,-0.0041220422147023,1.1350152401374,36,0,1
"beta21",1.32177160608666,0.116801762934028,1.0968819857739,1.2386813458354,1.32065407465968,1.40753899746536,1.54448099942376,1.00593256289235,332,0,1
"beta31",-1.05993497695287,0.15176948717065,-1.34155021547589,-1.16846038935489,-1.06489064152777,-0.956832498088693,-0.751911366947172,1.00613140083457,424,0,1
"beta32",1.18805329095862,0.0804166067465693,1.02470787581451,1.13641825933667,1.18974027878772,1.24220115060773,1.34411821271402,1.00587634114185,258,0,1
"beta41",0.819709218629821,0.178400820235722,0.465023553876513,0.697522746793885,0.816512823809731,0.944259695222776,1.15269495304737,1.00030496955214,1500,0,1
"beta42",-0.552911639567784,0.0901595471909155,-0.726197958231717,-0.614775895659085,-0.55394592464891,-0.488654972129545,-0.379743626070432,1.01131527003235,135,0,1
"beta43",1.15451762209588,0.082883946198042,0.99428759274193,1.09886599109909,1.1534263651255,1.21129929182492,1.31663141491208,1.00501788291829,285,0,1
"beta51",2.1986288098103,0.203895413319669,1.79328863465345,2.06275222822934,2.21311361078529,2.3415320800578,2.56561404378381,1.00281078856655,487,0,1
"beta52",-1.65233061319113,0.112567226483702,-1.86874497970846,-1.72682608697846,-1.65336865060808,-1.57481948089714,-1.42664079425408,1.01194984314815,127,0,1
"beta53",0.951570662084226,0.110721738783434,0.737243679850288,0.878449782571883,0.952223129473884,1.02513904753112,1.1677528673131,1.00454840106225,507,0,1
"beta54",-0.907897046656711,0.119164554226494,-1.14513435931975,-0.987308553626751,-0.908020947040498,-0.827165103701057,-0.678192005302016,1.00371812804597,349,0,1
"beta61",1.25844229395183,0.278899118156637,0.714157120159946,1.06376207369828,1.25376396818782,1.44030528729983,1.81169643220841,1.00020099694266,1500,0,1
"beta62",0.169033979549463,0.16587641588904,-0.155381113857884,0.0616791964431496,0.167447484938919,0.278690666360731,0.497701614710942,1.01280274260294,163,1,0.852
"beta63",-0.484473081753669,0.155673380301962,-0.781944358420152,-0.587694633988587,-0.482762297272463,-0.377649376623798,-0.174638923485671,1.00868739050435,192,0,0.998666666666667
"beta64",0.528496141819437,0.172022139246282,0.18727825937815,0.411939540420915,0.530345709644786,0.643256374425045,0.868460090824043,1.00098286347848,1500,0,0.998
"beta65",0.489981319884832,0.0220912641068994,0.445790669409319,0.475180064805535,0.489951442664517,0.505367760204971,0.532025697917809,0.99993924674502,1500,0,1
"sigma5",2.98220466728014,0.0313232895681728,2.92369514065818,2.96057689860946,2.98113175621766,3.00345449751677,3.04418445474826,1.01668526015186,97,0,1
"sigma6",4.05136801748447,0.0422061622922537,3.97075413762703,4.02180878096912,4.04927004558126,4.07996816406919,4.13744266609443,1.00668850532965,264,0,1
"tau5",0.112478267586157,0.00236070337944063,0.107909101483376,0.110855663712526,0.112522055859224,0.114089928800238,0.116986523101923,1.01647363680668,98,0,1
"tau6",0.0609449477197851,0.00126789161107704,0.0584165659894303,0.0600739863729123,0.0609882986658572,0.0618240091408171,0.0634240558499397,1.00617649440558,271,0,1
"nr_int_1",-0.331613940399658,0.140545109373243,-0.599261503466068,-0.432251670574159,-0.332855121959194,-0.239002141929254,-0.0467927868203076,1.02066041645965,306,0,0.992
"nr_int_2",0.454278681407097,0.20615939484088,0.0312103189327172,0.319714281049691,0.455149510781661,0.598293610665814,0.835996261327581,1.08306773240355,28,0,0.978666666666667
"nr_int_3",-1.99853526674831,0.155236007665945,-2.3019521848842,-2.10449685558991,-2.01350921868017,-1.89782437151657,-1.69488964598762,1.40319825329898,7,0,1
"nr_int_4",-1.93525680649697,0.11047587029281,-2.13258592565074,-2.0179283590191,-1.93719569332114,-1.86299589919984,-1.70857416849882,1.00209435187974,565,0,1
"nr_int_5",-2.0538765297886,0.126803366426041,-2.32299953541887,-2.13660576151905,-2.05685025463854,-1.96602276275894,-1.81345630392178,1.00503544323965,1296,0,1
"nr_int_6",-2.21809018548553,0.118777344279348,-2.45810208366243,-2.29947387447042,-2.21602539816412,-2.13107090769467,-1.99692640198087,1.05487617883758,417,0,1
