"parameter","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f"
"alpha1",0.0220749026421878,0.107096175220446,-0.181710089290423,-0.0532107680514273,0.018249580163041,0.0924320975135154,0.240302715758068,1.02378925540201,85,1,0.582
"alpha2",-0.53685234003686,0.0529652109449135,-0.638339146771051,-0.575044172673806,-0.537727851465231,-0.499103062667967,-0.435770063495483,1.36150913256275,8,0,1
"alpha3",0.186962568668373,0.0405050373722005,0.108137755298671,0.159340686372916,0.186319244647863,0.212237220817808,0.270775903633695,1.02272995263283,77,0,1
"alpha4",-0.203922417417379,0.0644073100443067,-0.328781230661323,-0.248639272878597,-0.202801220342147,-0.159457553453122,-0.0800192883607736,1.01170223345019,131,0,0.998666666666667
"alpha5",9.90254039462986,0.0958544367424781,9.71791130162969,9.83792418232764,9.90230191691935,9.96760283376186,10.0866979488272,1.0367148050117,47,0,1
"alpha6",4.82980913285041,0.247502157723079,4.33765552590213,4.66573035724137,4.83254231546561,4.99519578088908,5.32102260042549,1.02262968470071,71,0,1
"beta1w",-0.00463745407258568,0.000300316715932847,-0.005302691580179,-0.00481725520780557,-0.00461693137471936,-0.00442814038254618,-0.00411105595233474,1.00597031873254,296,0,1
"beta21",1.49373024717181,0.13172308581879,1.25118879798005,1.40106016736138,1.49178353028006,1.58019761432972,1.76052545756517,1.0018650843507,1500,0,1
"beta31",-0.688673839546529,0.145188633696002,-0.984928520017063,-0.783272511951294,-0.684480117405824,-0.591224185178475,-0.412752533534887,1.00134321313751,1500,0,1
"beta32",0.866812772842978,0.0739545651223031,0.726890894069399,0.816007161180327,0.864995388803723,0.91643065131268,1.01752597525928,0.999565788877604,1500,0,1
"beta41",0.409905071164755,0.191375279190751,0.0466949225339848,0.270207465838747,0.413433477667923,0.549673087244773,0.781007393119106,1.04673990688679,38,0,0.988
"beta42",-0.614890196473318,0.0907843549168736,-0.787439006942921,-0.675748578429928,-0.612224728483035,-0.552749616126049,-0.437286889179659,1.01562087222226,99,0,1
"beta43",1.07560738286637,0.0851767401715431,0.916417538356398,1.01849373614848,1.07250786595144,1.13011255172201,1.25079954342611,1.00577161558284,464,0,1
"beta51",2.25300655870598,0.196572403142267,1.88329828946303,2.1199907256569,2.24635759414086,2.38710817992992,2.63513538576388,1.00385622672891,340,0,1
"beta52",-1.51691059413826,0.125340330014611,-1.74687295512561,-1.60798138200965,-1.52015726320974,-1.43232792569695,-1.26613250942677,1.10529176116551,19,0,1
"beta53",0.973833245428339,0.109351299695385,0.76137648170742,0.898717082247869,0.976278111369261,1.04603736965578,1.18805249891284,1.01559265482998,111,0,1
"beta54",-0.900699006977847,0.118836395680371,-1.12709187077428,-0.980511054970161,-0.901080944099138,-0.822335518400632,-0.662241627592244,1.00229409953848,1500,0,1
"beta61",1.10781720718082,0.331496385117132,0.414458765644587,0.895904114250694,1.11374947258485,1.33720464239411,1.74742756032945,1.11429239371533,21,0,1
"beta62",0.72851860318327,0.168070650071407,0.402579344751967,0.611087979828787,0.727290921988476,0.847222474235237,1.06944147768078,1.11251917366155,19,0,1
"beta63",-1.2890690873906,0.149477269404702,-1.60123836043351,-1.39108241948757,-1.28829455791781,-1.18032988080737,-1.01277197983291,1.00526137870625,284,0,1
"beta64",0.936320920395114,0.175468444749628,0.586461899765392,0.8257590343264,0.941885277780208,1.05191374943645,1.26807038301353,1.00509630054534,472,0,1
"beta65",0.522753668740687,0.0213390811207233,0.480513205479074,0.508494946656339,0.522783006654435,0.537415919521207,0.563925697207126,1.01482071624737,104,0,1
"sigma5",3.04198179606771,0.0333328963929587,2.97960686989909,3.01866909862932,3.0420180927157,3.06535468198547,3.10872725503983,1.01420979676028,136,0,1
"sigma6",4.00530076127802,0.0417371446919126,3.92392946058614,3.97697925019191,4.00550777135543,4.03385181635323,4.08663740777339,1.00918632039724,231,0,1
"tau5",0.10810430612989,0.00236745075857415,0.103474838796828,0.106423744381319,0.108062849340737,0.109741017353644,0.11263725711086,1.01520336398109,131,0,1
"tau6",0.0623549706056289,0.0012993354462169,0.0598780695842961,0.0614554098650896,0.0623282369908822,0.063225656842083,0.0649467804223377,1.0086027203528,240,0,1
"nr_int_1",-0.323621618629669,0.153268958635533,-0.618242095941232,-0.431679963738586,-0.320811509384532,-0.210375444594105,-0.0374250197518274,1.01791619840414,633,0,0.985333333333333
"nr_int_2",0.270201611228496,0.226424049777171,-0.144482551476404,0.100996038682972,0.278255709546344,0.436115871151822,0.689000026607153,1.2969109704765,9,1,0.856666666666667
"nr_int_3",-1.88260401507414,0.143390569845194,-2.17023412095811,-1.96729651685923,-1.87528930087677,-1.79692190386845,-1.58340593317103,1.06026627737865,42,0,1
"nr_int_4",-1.70656540161914,0.110410786648416,-1.93234894914467,-1.77937544837922,-1.71028785974674,-1.64162791663088,-1.46044890884124,1.00444308711841,1500,0,1
"nr_int_5",-1.9727836143606,0.118873697192923,-2.19054283181995,-2.05872529751587,-1.97453340563985,-1.88863490012554,-1.73426239444743,1.12714926574462,17,0,1
"nr_int_6",-2.11235834945025,0.125488756266289,-2.35316812910557,-2.19371849518615,-2.1130566373127,-2.03533202616336,-1.86118665853876,1.05678417465892,167,0,1
"T1_imputed_total",254679.693333333,12515.4209523171,231284.25,245637.5,254665,263530,279552,1.00919753032382,159,0,1
"T2_imputed_total",1337058.31333333,30241.6122535867,1279369.5,1316662.5,1335760,1358477.5,1395496.5,1.54055907874334,6,0,1
